Function	ST00001	ST00003	ST00005	ST00006	ST00008	ST00009	ST00015	ST00016	ST00017	ST00018	ST00019	ST00021	ST00023	ST00026	ST00027	ST00028	ST00030	ST00031	ST00035	ST00039	ST00040	ST00041	ST00042	ST00044	ST00045	ST00046	ST00047	ST00050	ST00051	ST00053	ST00054	ST00056	ST00057	ST00059	ST00060	ST00062	ST00063	ST00064	ST00065	ST00067	ST00069	ST00070	ST00075	ST00076	ST00077	ST00078	ST00081	ST00082	ST00083	ST00084	ST00085	ST00086	ST00088	ST00091	ST00092	ST00093	ST00094	ST00095	ST00100	ST00101	ST00103	ST00105	ST00109	ST00111	ST00112	ST00116	ST00123	ST00124	ST00127	ST00131	ST00132	ST00136	ST00138	ST00139	ST00141	ST00142	ST00143	ST00146	ST00150	ST00151	ST00152	ST00159	ST00161	ST00162	ST00163	ST00166	ST00167	ST00172	ST00178	ST00183	ST00184	ST00193	ST00194	ST00205	ST00207	ST00222	ST00223	ST00226	ST00227	ST00228	ST00231	ST00232	ST00234	ST00243	ST00248	ST00253	ST00259	ST00266	ST00379	ST00382	ST00383	ST00384	ST00386	ST00387	ST00411	ST00412	ST00420	ST00425	ST00465	ST00480	SW00001	SW00002	SW00003	SW00004	SW00005	SW00006	SW00007	SW00009	SW00010	SW00011	SW00012	SW00013	SW00014	SW00017	SW00018	SW00019	SW00020	SW00021	SW00022	SW00023	SW00024A	SW00024B	SW00025	SW00026	SW00027	SW00028	SW00029	SW00030	SW00031	SW00032	SW00033	SW00035	SW00036	SW00038	SW00039	SW00040	SW00041	SW00042	SW00043	SW00044	SW00045	SW00046	SW00047	SW00048	SW00049	SW00050	SW00051	SW00052	SW00053	SW00054	SW00055	SW00056	SW00057	SW00060	SW00061	SW00062	SW00063	SW00064	SW00065	SW00066	SW00067	SW00068	SW00069	SW00070	SW00072	SW00073	SW00074	SW00075	SW00076	SW00078	SW00079	SW00082	SW00085	SW00086	SW00087	SW00089	SW00091	SW00093	SW00094	SW00095	SW00097	SW00098	SW00099	SW00101	SW00103	SW00105	SW00108	SW00110	SW00120	SW00123	SW00124	SW00131	SW00133	SW00137	SW00142	SW00144	SW00147	SW00153	SW00155	SW00156	SW00159	SW00168	SW00169	SW00173	SW00174	SW00177	SW00179	SW00240	SW00243	SW00244	SW00247	SW00248	SW00250	SW00259	SW00262	SW00265	SW00268	SW00288	SW00302
Lipid_Metabolism	0.050905092	0.049688895999999996	0.050066547100000004	0.050628173	0.04494377200000001	0.048097388000000005	0.050502542	0.049127943	0.051221148999999994	0.051290436	0.045024308	0.050823634	0.052320702	0.051760984	0.051617966	0.045212578	0.05199108200000001	0.049791207000000004	0.04969837099999999	0.050021651	0.050978340999999996	0.04804245700000001	0.051861428	0.052426889	0.0489324119	0.05004544599999999	0.052403056999999996	0.04762622600000001	0.050873564	0.050385608	0.059118382000000004	0.052191197	0.049741509999999996	0.051407347	0.050867378000000005	0.051828689	0.051286359000000004	0.051367462	0.049357759	0.05054294	0.050687529	0.049901730000000005	0.051086696	0.049315126	0.05344681899999999	0.050193842	0.051899554	0.05103674700000001	0.052303309000000006	0.051667612	0.052930967999999995	0.047885377	0.04963785799999999	0.05151581399999999	0.05046216540000001	0.049850156	0.049165471	0.052249106999999996	0.051144788	0.051126123999999995	0.053669012999999995	0.050518457	0.05129394000000001	0.049357028	0.049679639	0.05316182200000001	0.048536035	0.051568717	0.051030766000000005	0.049878503	0.05068094	0.050649102	0.050400969000000004	0.049428925	0.049669105	0.047879013	0.051631431000000005	0.048448782999999995	0.052879776	0.0503736273	0.05064588350000001	0.053216559999999996	0.048928114999999994	0.049706642999999995	0.050708003	0.049796695	0.052881030999999995	0.048896921999999995	0.050536413	0.050298865000000005	0.05045716099999999	0.050253110000000004	0.050372399	0.051522917	0.051786759	0.048888268	0.0506754329	0.051514473	0.049603292	0.051536433	0.050489523999999994	0.048014481	0.050210584	0.0497765835	0.050762695999999996	0.050848904	0.051108231	0.052420343999999994	0.04998688900000001	0.05271211	0.049645131	0.051128452	0.047971668999999995	0.050741385	0.050410439	0.05079001	0.05099005000000001	0.05034738300000001	0.0514822345	0.052939522	0.0508355083	0.048953948	0.051616358	0.050415571	0.051350992	0.052047027	0.050722868	0.051062828000000005	0.051087701	0.050288164999999996	0.052591553	0.050247570000000005	0.0489179889	0.050816323	0.051858299	0.0509760099	0.054960966	0.05510951600000001	0.048243141	0.050435926000000006	0.047362177000000005	0.049759955999999994	0.051603518	0.050439635	0.046127019000000005	0.057524464	0.047887847	0.050248590999999995	0.052456354999999996	0.051739789999999994	0.051696603	0.051161672	0.05950886699999999	0.050604168000000005	0.052204054	0.051938253999999996	0.049021375000000006	0.05089197300000001	0.050176657000000006	0.051806899	0.050837211	0.050258959	0.052290433	0.054108108099999996	0.048107618000000005	0.051569609	0.047965982000000004	0.0520612661	0.0508708306	0.053170792	0.050489042	0.051935260999999996	0.05192659100000001	0.048444713	0.0504164129	0.053971665	0.049496109	0.062490086	0.056353917	0.052067668	0.052183149	0.0470467537	0.051867005	0.0502181155	0.050150903999999996	0.048255875999999996	0.051932516	0.053365237999999995	0.057027473	0.050363395	0.053217861000000005	0.050547787000000004	0.050817158	0.052524349	0.051794811	0.050360126000000005	0.052389622000000004	0.050780482	0.042847587	0.050759108	0.052253202000000006	0.049944318	0.054505781	0.0514531451	0.0505149	0.050866603	0.052249722	0.052598574999999995	0.05116461	0.0516281	0.049739022	0.055159351999999995	0.047699618	0.054988651	0.048617069	0.053502522999999996	0.051170592	0.050408468	0.049038049	0.050977436	0.0488890193	0.052277259	0.05402997700000001	0.050086171	0.051197993	0.04770769899999999	0.053332902	0.046851443000000007	0.050824259999999996	0.050190743	0.050314959000000006	0.04980773199999999	0.05089410900000001	0.0493685	0.050619338	0.050287245	0.051575215	0.049443693000000004	0.05217394
Metabolism_of_Terpenoids_and_Polyketides	0.038649082	0.038376989	0.038818428	0.037605862	0.040676076000000005	0.038284888	0.036862495999999995	0.038142601	0.038770147000000005	0.038379706000000006	0.041358136000000004	0.038022477	0.03852978	0.039938584000000006	0.039504146	0.040222141	0.038225807	0.03998486300000001	0.037469035	0.038099209	0.037166803	0.037519914	0.038635839000000005	0.040204630000000005	0.037511738	0.037811196	0.039498433	0.039861373000000005	0.038328895999999994	0.037653424	0.039600693	0.039092295	0.04006252	0.038646583	0.037576383	0.038951058999999996	0.03739604	0.038196647	0.039424279000000007	0.037693071	0.03947549	0.03732019500000001	0.038450263	0.038236637	0.038301786	0.03850155400000001	0.037960952	0.038002602999999996	0.037479154	0.039146242000000005	0.037179971	0.038851297	0.037947484000000004	0.039246794	0.037370901	0.037452508999999995	0.037179857999999996	0.037769212999999996	0.03845988	0.037572536	0.039092727	0.037724569	0.039413489	0.038591873000000006	0.038167161	0.038237279	0.040713585999999996	0.038076024	0.039052421000000004	0.038424673	0.038368479	0.038265611	0.038050855	0.037305714000000004	0.038190603	0.037279064	0.039030086	0.040460509000000006	0.03976899700000001	0.038014515	0.037461802	0.03888321	0.03774862599999999	0.038755749000000006	0.038553367	0.038682693000000004	0.037972554	0.037860107000000004	0.03721357	0.037436841000000005	0.037375676000000004	0.037801627	0.037269791	0.03861596640000001	0.0392402547	0.03806017	0.037812293000000004	0.038416161000000004	0.036918824	0.03829094100000001	0.036859768	0.03965323800000001	0.038091807	0.037996065	0.03778948199999999	0.03722092300000001	0.040777640999999996	0.038370108	0.038560288	0.038820811999999996	0.038524222	0.03729922	0.038392539	0.037302021	0.037092965	0.03806417	0.038702534	0.036574483	0.038859876999999994	0.037643084	0.038876826999999996	0.03896201600000001	0.038520176	0.038089087	0.038061625999999994	0.038565074	0.037684114	0.038320269000000004	0.039586511	0.038097281999999996	0.038062608000000005	0.037675311999999996	0.03836239500000001	0.040076768000000006	0.039322161	0.036217091	0.042265553	0.041036579000000004	0.04024831400000001	0.038507891	0.040809630000000006	0.036991464	0.037570971	0.039921903999999994	0.040231402000000006	0.047313623	0.039295315	0.037873018	0.038651505	0.037906869	0.038395022	0.042018955999999996	0.04713726700000001	0.038125610000000004	0.038926861	0.040453306	0.040542444999999996	0.03808595000000001	0.03739917300000001	0.037938928000000004	0.039932217	0.038019854	0.03989614899999999	0.037123257	0.039732562000000006	0.037162758000000004	0.039312759	0.037213964	0.0376653054	0.040350218	0.038707356	0.037513292	0.038431309999999996	0.040712372999999996	0.03761624400000001	0.038521905	0.036908445	0.049949381	0.044003423	0.040188822000000006	0.040136343	0.039326635000000006	0.038328048999999996	0.03821203	0.037386452	0.038357347	0.037771697	0.041408734	0.043837729	0.040082806	0.040674914	0.03737686	0.038684184	0.037366063000000005	0.039872831000000004	0.039300537	0.040536949	0.038247585	0.040610711	0.038577387	0.040677128	0.037615286	0.042100664	0.037779741000000006	0.037410072999999995	0.039084188	0.039073493	0.038496629000000004	0.0387899984	0.03968015	0.037853875999999995	0.042806750000000005	0.040359185	0.043452066000000004	0.041178889999999996	0.04192926	0.038752064	0.039148704000000006	0.036261784000000005	0.0371597844	0.038070558	0.039114167000000005	0.04107046600000001	0.03724113800000001	0.038360773	0.033628552	0.038262973	0.04281146599999999	0.038760488999999995	0.038131264000000005	0.038058305	0.03768303700000001	0.037747548	0.039288513	0.038825321999999995	0.037671168	0.036872678000000006	0.043148307000000004	0.037823827
Amino_Acid_Metabolism	0.13716149	0.13697157	0.13559707000000001	0.13644829999999997	0.13159763	0.13681152000000002	0.13112128	0.13042288000000002	0.13882655	0.13785198	0.13259487	0.13993339	0.13460673999999997	0.13884431	0.13781219	0.13360743000000003	0.12868330000000003	0.13537531	0.13968896	0.13460697	0.13480416	0.13428462000000002	0.13718465999999999	0.13208262	0.12775115	0.13424930999999998	0.13730605000000004	0.1335174	0.13809986000000002	0.13844673	0.13570102999999997	0.13978622000000002	0.13908751	0.13093905000000003	0.13538489999999997	0.13781387	0.13941838	0.13428127	0.13760937999999998	0.13543247	0.1351787	0.1374406	0.13841153999999997	0.13725895	0.13712614999999997	0.13614363999999998	0.13139826999999998	0.13505638	0.13591306	0.13966648999999998	0.1336159	0.13390683	0.13752196000000003	0.13659631	0.13857064000000002	0.13717498	0.13679423999999998	0.13719294999999998	0.13617057999999999	0.13459921000000002	0.13937928	0.13799013999999998	0.138867	0.13326099	0.13656002	0.13898530999999997	0.13260356	0.13914429999999997	0.12997979	0.12911134999999999	0.13609171	0.13659384	0.13789862	0.13521415	0.13590792999999998	0.12796824999999998	0.13972029	0.13494355000000002	0.13750516000000002	0.13636663	0.13784931	0.13311987	0.13420365000000004	0.13635291	0.13769155	0.13590653000000003	0.14223714000000004	0.13386525999999999	0.13746143	0.13664654000000004	0.13165733	0.13788328	0.13419942999999998	0.13630312	0.13292614	0.13643036	0.13455835	0.13844362	0.13034732	0.13629998999999998	0.13725175999999997	0.12841583	0.13931129000000003	0.13257315000000003	0.13744885999999998	0.13675701999999998	0.1335769	0.13316454999999996	0.13985237000000003	0.13390075	0.13955098	0.13608871	0.14251092	0.13227550000000002	0.14155846000000002	0.13589106	0.13869029	0.13077571	0.13508372	0.1384162	0.13333362999999998	0.13762752	0.13825715	0.13804385000000002	0.13494489999999998	0.13770801	0.13744969	0.13689612999999998	0.13446885	0.1356045	0.1342711	0.13693365000000002	0.13446733000000002	0.13035752	0.13570637	0.13258558	0.13744998	0.13469193000000002	0.13568639000000002	0.13624272999999998	0.12814607	0.13834538	0.14057479	0.13146118999999995	0.13542258000000001	0.12287566	0.13084862	0.13545490999999998	0.12896755000000001	0.13772724	0.13896348000000003	0.13077371	0.13645892999999998	0.13548413999999998	0.13832274	0.13033459	0.13243865	0.13347033	0.13954005	0.13290255	0.13273891	0.13747354	0.13209511000000002	0.14243945	0.12870130999999999	0.13871166	0.13421895	0.13914782	0.13687096	0.13778901999999998	0.13588458	0.13670021000000002	0.1343568	0.13134843	0.13672305	0.13536822	0.13273907000000001	0.14011973000000003	0.13637037	0.13729945	0.13742808	0.13433856	0.1405188	0.13716447	0.13855851	0.13361035999999998	0.13648761	0.13408825000000002	0.13565660000000002	0.13477772	0.12997124000000002	0.13668070000000002	0.13704936	0.14052126999999998	0.12944186000000002	0.1318563	0.13362905000000003	0.13747978000000002	0.12787530000000003	0.13800163	0.13056124	0.133902	0.13708969000000001	0.13866763000000001	0.13808051999999998	0.13333773999999998	0.13212355	0.13483529	0.13575524	0.13558056999999998	0.13718614	0.13493692999999998	0.13302567999999998	0.13727859	0.12923322999999998	0.13370525999999996	0.13557677	0.13549186	0.13487179	0.13782027000000002	0.13526554000000002	0.13183799999999998	0.13771114	0.13390358	0.13895974	0.13186833	0.13530275	0.12614983	0.13671066999999998	0.14038838	0.13214148	0.13586912	0.13614842	0.13410794	0.13661804	0.13983889	0.13345131000000002	0.12795723	0.13950735
Biosynthesis_of_Other_Secondary_Metabolites	0.03207787299999999	0.032785719	0.03279812	0.034434538	0.032348679	0.03443939	0.03739087	0.037431378	0.029673581999999997	0.033095108	0.030809439	0.032405069	0.0317816468	0.03282526	0.029299779	0.032696213	0.037491140000000006	0.03115936	0.032010237999999996	0.03271972	0.032168840000000004	0.035683519999999996	0.030079242	0.03275612	0.03863192	0.0339073103	0.029776576000000003	0.031555966	0.032365603	0.03195389	0.032899827000000006	0.031196720999999997	0.029334701000000005	0.035177969999999996	0.032567729000000004	0.030871579000000003	0.032730003	0.03446599	0.031435706	0.034067874	0.035391974	0.0340006493	0.031025571600000003	0.029518953500000004	0.031876226	0.034343386	0.037189770000000004	0.034108912	0.032023710999999996	0.031261261000000005	0.0357115451	0.031907363999999994	0.033705816	0.032849431	0.0324626159	0.0366301007	0.032928735	0.029815035	0.031320654999999996	0.034755845	0.031482724000000004	0.03316309790000001	0.030335934800000002	0.031652574999999995	0.032049757	0.0279441555	0.031719925	0.031862009999999996	0.036668495	0.03858976	0.03358395100000001	0.030775651000000005	0.030916041	0.0321224924	0.034022229	0.039169802999999996	0.029272854	0.032286708	0.03131557929999999	0.033887310000000004	0.03497379	0.034550911	0.033308505	0.0310405209	0.032497288000000006	0.030534224	0.029429052999999997	0.035285559	0.031697252	0.034538397	0.03749829999999999	0.0327303652	0.035752040000000006	0.0312967834	0.034639809	0.0374342468	0.032160074000000004	0.030054399000000002	0.03757063	0.031823973	0.030127708	0.027729226000000003	0.0311804436	0.037070008	0.0337017281	0.030738350000000005	0.033211082999999995	0.034537866400000006	0.031624376	0.03253677	0.033624687	0.03124899	0.035554448599999997	0.036549295999999995	0.031156143	0.032841950099999996	0.031049286799999992	0.038085057	0.034072747	0.03158579	0.032466925	0.030198704	0.030013106999999997	0.033073197000000006	0.032854126000000004	0.0313447051	0.031076621	0.032746847	0.03243695	0.032858848	0.03409057	0.03208835	0.03426288	0.028561728300000002	0.03288572000000001	0.03543814	0.030027537999999996	0.026346312000000004	0.030891639999999998	0.033623612	0.027232745599999997	0.032261735	0.029801140000000004	0.03492303099999999	0.032900964000000005	0.024212717999999998	0.030189264	0.0339588203	0.033891606	0.029711648000000004	0.031782620000000004	0.027140664	0.023184617	0.031943521	0.029989744999999998	0.029876062	0.032710903	0.03455053	0.031595649999999996	0.037128666	0.0306877535	0.0328738654	0.0316242886	0.029971903	0.034075144700000004	0.032375225	0.029620060000000004	0.031223736999999994	0.0327363446	0.029317016	0.030667729000000005	0.030653762999999997	0.0325612547	0.029809766999999997	0.0313381248	0.03202235389	0.032751967	0.021992643	0.030060879999999998	0.029933967	0.029206885000000002	0.030608727000000006	0.028996943	0.0325002042	0.033669405599999994	0.0340918459	0.0317270515	0.028747178000000005	0.027379857299999998	0.030852264000000004	0.0314147788	0.033658128	0.032386909500000005	0.03221661	0.035387843	0.036219149	0.031194141	0.033650162000000004	0.025591905999999998	0.030644632999999998	0.033891055	0.036839041999999995	0.030003752	0.031402740000000005	0.029276696	0.031714291	0.032257593	0.031851355899999996	0.03444051	0.031182922	0.034049089000000005	0.027784138000000003	0.030212877	0.026163856000000006	0.032169872999999995	0.030378391999999997	0.033822326	0.033128499	0.032362707000000004	0.029077381000000003	0.034729806999999994	0.032364650999999994	0.029564206300000003	0.035803139	0.029065239000000003	0.033318442000000004	0.032211292	0.040095638	0.032963715	0.032230660999999994	0.035611961	0.0353386867	0.03507346	0.033605042999999994	0.033543303000000003	0.031868696599999996	0.035226024999999994	0.026003664	0.031044112000000002
Metabolism_of_Cofactors_and_Vitamins	0.128583205	0.1290037	0.129712688	0.130508425	0.14066968100000002	0.13227488700000004	0.133482736	0.13503255199999997	0.12570082400000002	0.126937554	0.14068502100000002	0.130196524	0.12509633999999997	0.12598057000000001	0.124588051	0.136632773	0.131455185	0.1310855	0.12879502299999998	0.129605571	0.130147728	0.135445992	0.125470151	0.131549427	0.13728414800000002	0.133493585	0.123241319	0.13544773799999998	0.12908355600000002	0.130869139	0.125638686	0.125881427	0.12266196099999999	0.131499081	0.129424243	0.127234669	0.12765382900000002	0.130066374	0.12936179100000003	0.13023707699999998	0.12313499999999997	0.129944422	0.125695234	0.129566137	0.123813362	0.130638403	0.133503717	0.12827408899999998	0.126422632	0.127381628	0.12762177800000002	0.134378547	0.12499098900000001	0.127799824	0.12920619199999997	0.13293537	0.127520064	0.12630809299999998	0.12525966699999996	0.13175267799999998	0.128115999	0.132670396	0.12700308700000001	0.12741384	0.129278603	0.12464822399999999	0.132640093	0.126265364	0.130515058	0.133410146	0.127205063	0.12742484900000003	0.12791414500000003	0.12716187	0.13242116299999998	0.13621313100000002	0.124945654	0.131057757	0.12685718599999998	0.130032058	0.131966518	0.131313617	0.132753518	0.127635637	0.12552017099999999	0.131610029	0.130694624	0.13299644900000002	0.12953634700000002	0.131693625	0.13166784199999998	0.127630169	0.13257518199999999	0.132246725	0.134025667	0.13247442799999998	0.132373307	0.12675088999999998	0.13107225499999997	0.125036808	0.12967204699999998	0.142654991	0.126801444	0.129203923	0.129248739	0.12807250900000003	0.129240943	0.131755266	0.124761229	0.129311598	0.129734646	0.12686563799999998	0.12836452900000003	0.130502773	0.13000453099999998	0.130318888	0.124674992	0.13345119700000002	0.12683625199999998	0.135094581	0.126865997	0.13145510900000001	0.127024579	0.12819413	0.13077696	0.125448631	0.128977198	0.12835637700000002	0.132193771	0.130893219	0.12947813799999996	0.12995673400000002	0.133185676	0.13658346899999999	0.127882407	0.131227649	0.129119653	0.13236242099999998	0.13572656500000002	0.129819823	0.144368229	0.127619923	0.13213334100000002	0.129277773	0.135037302	0.13449450999999998	0.137432768	0.12894949	0.12828467600000001	0.128741901	0.127959443	0.13869065900000002	0.13114662000000002	0.12990369400000001	0.12676388900000002	0.13479915600000003	0.13300871800000003	0.13022087799999998	0.129366081	0.127475132	0.135143042	0.130475584	0.13152136	0.13381183900000002	0.13582487000000001	0.12708870499999997	0.134115117	0.126586608	0.129767042	0.127862436	0.127169486	0.129634014	0.12510443799999998	0.137194678	0.129886612	0.13181382500000002	0.128707729	0.13013629	0.125954323	0.129162522	0.127355947	0.13624194399999998	0.124725715	0.12918481699999998	0.13159912	0.130124708	0.12657923399999998	0.130390698	0.13079195000000002	0.133741922	0.13059481	0.130685508	0.130312239	0.130726539	0.13611337999999998	0.131168266	0.132214663	0.12901931400000002	0.14779467300000002	0.127213187	0.128155567	0.131045345	0.131086387	0.129362691	0.12918538000000002	0.13314686099999998	0.13063971700000002	0.129964474	0.12730718	0.13055172199999998	0.13135172099999998	0.13324338600000002	0.13593052	0.131117996	0.13760572599999998	0.130065132	0.128766885	0.13164065300000002	0.12946471699999998	0.130266756	0.130316975	0.130853397	0.130297016	0.13038052300000003	0.126283264	0.127293092	0.12759011699999998	0.13821822	0.13018078200000002	0.13069975	0.13050822299999998	0.130465688	0.128211729	0.130368105	0.13119456999999998	0.128059195	0.129263635	0.141120066	0.13257817100000002
Nucleotide_Metabolism	0.01817914	0.01820124	0.018385770000000003	0.01799408	0.020017979999999998	0.01782029	0.01740848	0.01775886	0.01866139	0.018336980000000003	0.02048304	0.01832352	0.01772946	0.01897352	0.01908795	0.020123969999999998	0.017336419999999998	0.01965051	0.018503850000000002	0.0188247	0.01817826	0.01761008	0.0181374	0.017774440000000002	0.017461209999999998	0.01796191	0.01907048	0.01973698	0.01836271	0.01830768	0.017098870000000002	0.018860580000000002	0.018877949999999998	0.017954170000000002	0.01776916	0.01877778	0.0183222	0.01807483	0.01938353	0.018082019999999997	0.018438509999999998	0.01829447	0.01893371	0.01931298	0.01818839	0.01801239	0.01762879	0.01830755	0.01818152	0.01862723	0.017856030000000002	0.019231150000000002	0.01827102	0.01849083	0.018541759999999997	0.01782609	0.01845936	0.01892162	0.01853894	0.01742409	0.018563620000000003	0.01812367	0.01835761	0.01909708	0.01841382	0.0186525	0.02037192	0.01835637	0.0179135	0.01709326	0.01802876	0.01886322	0.01860783	0.01903108	0.018407359999999998	0.0172852	0.01925675	0.01938094	0.01792927	0.01831419	0.01796911	0.0183511	0.01873129	0.01879376	0.01865441	0.01946813	0.0186978	0.01852098	0.01858126	0.01799575	0.01706843	0.01845532	0.01779438	0.018783229999999998	0.01764914	0.018037209999999998	0.01849989	0.019190369999999998	0.01732804	0.01792406	0.01885605	0.02065045	0.01853756	0.01744647	0.01829965	0.0185833	0.01796437	0.01765395	0.018700090000000003	0.01818564	0.018437389999999998	0.01829581	0.01839478	0.01731551	0.018370070000000002	0.01833168	0.01913264	0.01689197	0.01817587	0.01815648	0.0182223	0.01929085	0.018420819999999997	0.01822838	0.01828559	0.01874851	0.01868872	0.01830839	0.01878635	0.01833924	0.01810055	0.0184488	0.01806843	0.01969748	0.01843367	0.01766786	0.01762658	0.01907033	0.01977602	0.018318479999999998	0.02092152	0.01825334	0.018770549999999997	0.018447699999999997	0.020011010000000003	0.021694110000000003	0.02004035	0.018649100000000002	0.0182719	0.01876779	0.01816147	0.02056258	0.01818487	0.01867162	0.01896377	0.01976741	0.01935883	0.017954949999999997	0.01857265	0.017854099999999998	0.01920177	0.01845782	0.01765361	0.01831161	0.01942717	0.018531390000000002	0.02011369	0.01840013	0.01824123	0.0186276	0.0189661	0.018315909999999998	0.018202780000000002	0.0206263	0.01852013	0.01786082	0.01847419	0.01672921	0.01711293	0.01862817	0.01867804	0.02000494	0.01911446	0.01832107	0.01808446	0.01779573	0.01824541	0.01854489	0.01703556	0.01933903	0.01812038	0.018257839999999997	0.01863619	0.01828023	0.018269439999999998	0.01753165	0.018536499999999997	0.01796777	0.022313569999999998	0.01878049	0.01760399	0.01764651	0.01785274	0.0187859	0.01879238	0.01888395	0.01841211	0.01815505	0.01812737	0.01880521	0.01837252	0.01811621	0.02035824	0.0184188	0.02008903	0.01782562	0.01829637	0.01838852	0.01820181	0.01903072	0.01873513	0.01836312	0.01793356	0.01769324	0.01941549	0.01862527	0.01804812	0.01738886	0.01836926	0.01864802	0.01751649	0.0180145	0.01783932	0.01824904	0.01834682	0.01870621	0.01745716	0.02093193	0.018322739999999997
Xenobiotics_Biodegradation_and_Metabolism	0.05316723500000001	0.055884444	0.05251873300000001	0.054714287	0.053118356	0.050172891000000004	0.05468435000000001	0.050729983	0.056362047000000005	0.05707598500000001	0.05075693899999999	0.054521061999999995	0.05779959100000001	0.058895064	0.05842813	0.051653108999999996	0.055353735	0.05536364499999999	0.05618111599999999	0.055659263	0.055429449	0.048558353	0.058971171999999995	0.059377609000000005	0.054555305000000005	0.05259888100000001	0.059378522999999996	0.05223110300000001	0.055678235	0.05492622899999999	0.0641913	0.05840108900000001	0.059345643	0.054620073799999995	0.04968594	0.055486293000000006	0.0557419987	0.054799729	0.055859858000000005	0.05488201199999999	0.058835509	0.056089511999999994	0.060307364	0.054931598000000005	0.060329508	0.05323564900000001	0.053399945000000004	0.054340452000000004	0.05679438900000001	0.056608752	0.053607523000000004	0.052258743	0.055957388	0.05691086199999999	0.05591419399999999	0.054089658000000006	0.052743701	0.05674504	0.056999838	0.050257421	0.05932727799999999	0.05390205599999999	0.058958408	0.05640946199999999	0.054475049000000005	0.05866004000000001	0.052494799	0.056940825	0.054010117	0.052018652999999984	0.055422131000000006	0.057557119999999996	0.05765770299999999	0.05705768399999999	0.053364559000000006	0.052467137999999997	0.058445935000000004	0.054588865	0.060536161	0.054147821000000006	0.052607432999999995	0.06267831900000001	0.05319111699999999	0.058935292	0.057799167	0.054594938	0.05798572	0.05244525299999999	0.053235832000000004	0.05084683599999999	0.051508517999999996	0.05475726800000001	0.0522147	0.054435482	0.055291099	0.05543794400000001	0.05254514	0.05738881399999999	0.055688812	0.05949946700000001	0.052112324	0.055230702	0.059343165999999996	0.053084953	0.05549267599999999	0.054601237	0.05677895000000001	0.054909013	0.057830150999999996	0.05599707100000001	0.05658522199999999	0.054260806999999994	0.059901080999999995	0.050804408999999995	0.053625592	0.055106757000000006	0.05923305300000001	0.04887357800000001	0.056355376	0.053178593999999996	0.05213354399999999	0.054484859000000004	0.05702251299999999	0.056679693999999996	0.054496451999999994	0.05758272899999999	0.05572891200000001	0.05473536899999999	0.054432756	0.053840595	0.055651801000000015	0.05522532299999999	0.05013652800000001	0.056431305	0.05795640200000001	0.05486602	0.06127856099999999	0.060409225999999996	0.052657205	0.054717319	0.056026525	0.05277850399999999	0.052545577	0.059310497	0.052918589	0.06238175600000002	0.055536682999999996	0.053389786	0.05980434599999999	0.055599741	0.057352602999999995	0.058703435000000005	0.06708457200000001	0.055755923	0.058615223	0.05604063	0.054177874	0.05617232500000001	0.05566	0.056867201000000006	0.055616595	0.05510290400000001	0.056906206	0.05267341399999999	0.051365306	0.054174861	0.053770198	0.055840701	0.056708887	0.059384769999999996	0.05805154299999999	0.05523108	0.057398502000000004	0.053346335999999994	0.056690592000000005	0.057249137	0.053843227000000014	0.072498013	0.06818840600000002	0.05812757299999999	0.059553584	0.052124464	0.05825025	0.05542964899999999	0.053927733	0.051198053	0.058634043	0.060197449	0.06474066899999999	0.055162339000000005	0.060415187999999995	0.053783874	0.05610228	0.053592464000000006	0.052635005999999984	0.049047107000000006	0.057311711	0.05369789100000001	0.050838761999999996	0.058291089000000004	0.056126025999999996	0.055674725999999994	0.059163100999999996	0.054481255000000006	0.055217998	0.055264747	0.056539144	0.05688787099999999	0.057082389	0.057877573999999994	0.054616221	0.06460155	0.05236065900000001	0.062981445	0.053779800999999995	0.058264158999999996	0.056404624	0.05492165200000001	0.050922803	0.053200545999999994	0.05453041999999999	0.05634899700000001	0.060136315999999995	0.057139038	0.05691698900000001	0.055385712000000004	0.057400547999999996	0.038922011	0.055654242	0.05632854599999999	0.050114963	0.05578704099999999	0.055319882	0.05239319199999999	0.055349825000000005	0.05655976499999999	0.05282942100000001	0.056211444	0.053055566000000005
