Taxa	ST00001	ST00003	ST00005	ST00006	ST00008	ST00009	ST00015	ST00016	ST00017	ST00018	ST00019	ST00021	ST00023	ST00026	ST00027	ST00028	ST00030	ST00031	ST00035	ST00039	ST00040	ST00041	ST00042	ST00044	ST00045	ST00046	ST00047	ST00050	ST00051	ST00053	ST00054	ST00056	ST00057	ST00059	ST00060	ST00062	ST00063	ST00064	ST00065	ST00067	ST00069	ST00070	ST00075	ST00076	ST00077	ST00078	ST00081	ST00082	ST00083	ST00084	ST00085	ST00086	ST00088	ST00091	ST00092	ST00093	ST00094	ST00095	ST00100	ST00101	ST00103	ST00105	ST00109	ST00111	ST00112	ST00116	ST00123	ST00124	ST00127	ST00131	ST00132	ST00136	ST00138	ST00139	ST00141	ST00142	ST00143	ST00146	ST00150	ST00151	ST00152	ST00159	ST00161	ST00162	ST00163	ST00166	ST00167	ST00172	ST00178	ST00183	ST00184	ST00193	ST00194	ST00205	ST00207	ST00222	ST00223	ST00226	ST00227	ST00228	ST00231	ST00232	ST00234	ST00243	ST00248	ST00253	ST00259	ST00266	ST00379	ST00382	ST00383	ST00384	ST00386	ST00387	ST00411	ST00412	ST00420	ST00425	ST00465	ST00480	SW00001	SW00002	SW00003	SW00004	SW00005	SW00006	SW00007	SW00009	SW00010	SW00011	SW00012	SW00013	SW00014	SW00017	SW00018	SW00019	SW00020	SW00021	SW00022	SW00023	SW00024A	SW00024B	SW00025	SW00026	SW00027	SW00028	SW00029	SW00030	SW00031	SW00032	SW00033	SW00035	SW00036	SW00038	SW00039	SW00040	SW00041	SW00042	SW00043	SW00044	SW00045	SW00046	SW00047	SW00048	SW00049	SW00050	SW00051	SW00052	SW00053	SW00054	SW00055	SW00056	SW00057	SW00060	SW00061	SW00062	SW00063	SW00064	SW00065	SW00066	SW00067	SW00068	SW00069	SW00070	SW00072	SW00073	SW00074	SW00075	SW00076	SW00078	SW00079	SW00082	SW00085	SW00086	SW00087	SW00089	SW00091	SW00093	SW00094	SW00095	SW00097	SW00098	SW00099	SW00101	SW00103	SW00105	SW00108	SW00110	SW00120	SW00123	SW00124	SW00131	SW00133	SW00137	SW00142	SW00144	SW00147	SW00153	SW00155	SW00156	SW00159	SW00168	SW00169	SW00173	SW00174	SW00177	SW00179	SW00240	SW00243	SW00244	SW00247	SW00248	SW00250	SW00259	SW00262	SW00265	SW00268	SW00288	SW00302
Anaeroplasmatales	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	943.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1494.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1795.0	0.0	0.0	185.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Holophagales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacillales	2.0	0.0	180.0	0.0	0.0	1.0	24.0	6.0	8.0	18.0	8.0	16.0	36.0	38.0	17.0	11.0	17.0	4.0	122.0	0.0	1.0	2.0	19.0	63.0	63.0	174.0	30.0	21.0	2.0	13.0	340.0	32.0	107.0	26.0	3.0	1.0	12.0	4.0	1.0	7.0	188.0	90.0	224.0	226.0	258.0	24.0	54.0	114.0	24.0	8.0	90.0	0.0	86.0	4.0	464.0	112.0	17.0	18.0	8.0	29.0	0.0	36.0	18.0	72.0	4.0	46.0	29.0	52.0	0.0	12.0	53.0	2.0	24.0	128.0	46.0	28.0	24.0	14.0	278.0	19.0	6.0	60.0	68.0	236.0	320.0	50.0	504.0	56.0	5.0	29.0	7.0	78.0	6.0	86.0	466.0	48.0	52.0	108.0	4.0	16.0	14.0	83.0	62.0	14.0	82.0	50.0	272.0	26.0	36.0	14.0	204.0	0.0	370.0	26.0	8.0	211.0	457.0	25.0	22.0	16.0	1162.0	13.0	608.0	404.0	738.0	5480.0	107.0	240.0	4.0	2087.0	459.0	603.0	539.0	21054.0	411.0	216.0	15162.0	8280.0	65.0	2200.0	4896.0	77.0	44.0	2222.0	1.0	22057.0	174.0	55.0	49.0	667.0	49.0	3302.0	5341.0	216.0	1134.0	2194.0	107.0	667.0	1573.0	8.0	31664.0	5491.0	94466.0	448.0	1036.0	186.0	16.0	1967.0	158.0	16198.0	36.0	153.0	1470.0	144.0	4926.0	2454.0	578.0	15040.0	2216.0	32036.0	109.0	1104.0	3670.0	1068.0	488.0	6886.0	3676.0	3445.0	54052.0	842.0	15530.0	273.0	500.0	701.0	12080.0	206.0	7188.0	4666.0	460.0	84.0	6970.0	8.0	37512.0	608.0	197.0	3740.0	2248.0	4766.0	13960.0	4750.0	28.0	9358.0	49.0	36204.0	160.0	20390.0	903.0	429.0	84.0	168.0	42.0	2694.0	29054.0	8.0	6724.0	8214.0	5970.0	944.0	6.0	141.0	431.0	760.0	300.0	1049.0	57.0	130.0	2281.0	1038.0	71.0
Aeromonadales	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Enterobacteriales	132.0	14.0	457.0	0.0	7.0	53.0	146.0	1491.0	0.0	0.0	1.0	0.0	102.0	0.0	5.0	2.0	1.0	256.0	4.0	0.0	0.0	16.0	7.0	14722.0	166.0	536.0	12.0	630.0	1.0	0.0	0.0	2.0	20.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	184.0	48.0	80.0	576.0	0.0	26.0	20.0	90.0	8.0	8.0	6.0	18.0	12.0	0.0	68.0	40.0	0.0	22.0	7.0	42.0	0.0	828.0	38.0	16.0	0.0	394.0	8.0	2.0	18.0	2.0	159.0	2.0	0.0	10.0	0.0	660.0	14.0	13.0	4.0	0.0	19.0	2021.0	21.0	16.0	246.0	16.0	53956.0	1858.0	0.0	9.0	1.0	2.0	31.0	2.0	135674.0	394.0	68.0	46.0	0.0	70.0	118.0	1737.0	302.0	0.0	27.0	16.0	32.0	7496.0	0.0	0.0	0.0	1.0	24.0	6.0	0.0	129.0	0.0	6.0	126.0	882.0	4770.0	1.0	4.0	28.0	537.0	2575.0	247.0	3.0	0.0	1233.0	11.0	57.0	2671.0	529.0	5.0	129.0	66.0	47.0	48.0	137.0	131.0	2.0	503.0	33.0	0.0	1210.0	31.0	3.0	358.0	55.0	116.0	2.0	85.0	132.0	10.0	46.0	138.0	113.0	10.0	0.0	3668.0	6.0	30596.0	2726.0	350.0	2.0	10.0	0.0	224.0	528.0	56.0	416.0	858.0	421.0	4178.0	12724.0	4.0	98.0	4.0	24.0	1.0	160.0	28.0	5.0	550.0	62.0	286.0	961.0	2262.0	28.0	24278.0	81.0	2.0	0.0	56374.0	704.0	384.0	3.0	34.0	0.0	452.0	260.0	1075.0	752.0	6.0	1181.0	362.0	6272.0	38.0	30784.0	4.0	10674.0	66.0	62.0	306.0	91.0	0.0	84.0	822.0	52.0	375.0	588.0	155.0	0.0	126.0	728.0	4468.0	0.0	34.0	0.0	185.0	170.0	7.0	0.0	7.0	0.0	36.0	36.0	404.0
Bifidobacteriales	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	13.0	4.0	39.0	0.0	13.0	0.0	1.0	5.0	0.0	0.0	0.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	39.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	8.0	910.0	6.0	8.0	6.0	50.0	0.0	0.0	54.0	10.0	12.0	0.0	2.0	8.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	4.0	0.0	16.0	8.0	0.0	0.0	2.0	3.0	10.0	8.0	2.0	0.0	5.0	0.0	0.0	20.0	6.0	9.0	4.0	0.0	0.0	6.0	2.0	0.0	4.0	6.0	0.0	40.0	0.0	0.0	1.0	9.0	0.0	0.0	0.0	7.0	0.0	18.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	2.0	5.0	4.0	0.0	7.0	1.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	30.0	0.0	8.0	0.0	10.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	5.0	0.0	2.0	14.0	0.0	0.0	16.0	0.0	42.0	22.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	3.0	4.0	8.0	42.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	16.0	0.0	82.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	30.0	4.0	8.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0
Oceanospirillales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactobacillales	20.0	9.0	3428.0	26.0	2.0	35.0	212.0	35.0	25.0	1373.0	10.0	124.0	1149.0	138.0	645.0	2742.0	71.0	831.0	1742.0	40.0	1.0	38.0	313.0	50.0	299.0	5394.0	13496.0	3345.0	22.0	163.0	351.0	634.0	625.0	708.0	47.0	23.0	60.0	1258.0	2347.0	585.0	1440.0	17554.0	37102.0	922.0	760.0	1304.0	70.0	4608.0	438.0	536.0	420.0	78.0	276.0	806.0	40542.0	5398.0	67.0	86.0	78.0	103.0	44.0	110.0	266.0	296.0	19.0	236.0	3125.0	5408.0	120.0	372.0	1070.0	30.0	204.0	1002.0	250.0	32.0	714.0	636.0	820.0	39.0	61.0	8546.0	1987.0	13966.0	2644.0	3232.0	2620.0	978.0	59.0	673.0	92.0	125.0	62.0	2604.0	7254.0	4822.0	852.0	2406.0	8.0	317.0	164.0	422.0	818.0	272.0	1834.0	232.0	100.0	726.0	762.0	643.0	581.0	6.0	2210.0	112.0	148.0	3674.0	5034.0	203.0	115.0	209.0	2567.0	42.0	114.0	286.0	80.0	2730.0	561.0	232.0	9.0	116.0	207.0	798.0	85.0	1621.0	2818.0	256.0	83.0	716.0	224.0	70.0	2294.0	56.0	42.0	1040.0	230.0	51676.0	506.0	34316.0	6.0	119.0	0.0	2592.0	797.0	1470.0	3376.0	305.0	483.0	2120.0	1150.0	18.0	9160.0	153.0	5124.0	222.0	7466.0	42.0	2.0	112.0	18150.0	1020.0	234.0	28.0	448.0	2282.0	13846.0	23832.0	2636.0	1248.0	54.0	1972.0	10.0	88.0	2534.0	194.0	84.0	3246.0	842.0	135.0	916.0	76.0	144.0	221.0	300.0	270.0	3748.0	48.0	3636.0	314.0	724.0	1578.0	666.0	8.0	451.0	1046.0	107.0	593.0	3122.0	2606.0	1638.0	3732.0	116.0	1638.0	676.0	4518.0	2306.0	2767.0	299.0	91.0	2484.0	149.0	202.0	3742.0	4881.0	36.0	2072.0	2398.0	1052.0	229.0	214.0	20.0	70.0	4384.0	114.0	488.0	160.0	973.0	973.0	252.0	30.0
Streptophyta	0.0	12.0	7.0	0.0	0.0	0.0	3.0	0.0	0.0	15.0	0.0	2.0	7.0	1.0	0.0	16.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	4.0	26.0	8.0	18.0	0.0	0.0	15.0	35.0	0.0	0.0	0.0	0.0	1.0	10.0	4.0	0.0	88.0	4.0	0.0	3360.0	94.0	2.0	24.0	2.0	48.0	8.0	14.0	0.0	30.0	0.0	2.0	80.0	8.0	4.0	3.0	0.0	0.0	0.0	12.0	2.0	4.0	14.0	0.0	12.0	0.0	0.0	120.0	0.0	4.0	18.0	4.0	10.0	2.0	0.0	36.0	0.0	0.0	0.0	146.0	8.0	10.0	0.0	0.0	1.0	8.0	89.0	7.0	3.0	0.0	16.0	38.0	8.0	0.0	44.0	0.0	2.0	3.0	10.0	0.0	0.0	41.0	0.0	0.0	0.0	15.0	23.0	49.0	0.0	2.0	0.0	0.0	96.0	16.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	22.0	0.0	4.0	0.0	0.0	1.0	2.0	4.0	4.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	8.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	1.0	10.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	31.0	0.0	1.0	0.0	0.0	3.0	0.0	4.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	128.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	61.0	0.0	1.0	1.0	0.0	0.0
Thermales	0.0	0.0	11.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	25.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	14.0	4.0	8.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	18.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	13.0	0.0	10.0	0.0	0.0	7.0	9.0	0.0	0.0	0.0	41.0	0.0	24.0	11.0	25.0	195.0	9.0	4.0	0.0	88.0	12.0	11.0	16.0	806.0	23.0	3.0	670.0	345.0	0.0	80.0	200.0	2.0	3.0	81.0	0.0	984.0	9.0	0.0	0.0	27.0	4.0	170.0	266.0	8.0	36.0	102.0	1.0	17.0	51.0	0.0	1280.0	248.0	3410.0	8.0	56.0	0.0	0.0	60.0	6.0	540.0	0.0	6.0	20.0	3.0	174.0	68.0	12.0	382.0	64.0	950.0	2.0	22.0	102.0	34.0	8.0	164.0	128.0	87.0	1904.0	25.0	390.0	5.0	24.0	12.0	172.0	4.0	198.0	139.0	4.0	0.0	214.0	0.0	1410.0	13.0	3.0	110.0	30.0	178.0	404.0	38.0	0.0	358.0	6.0	1220.0	4.0	763.0	41.0	18.0	2.0	3.0	0.0	84.0	878.0	0.0	242.0	292.0	230.0	21.0	2.0	6.0	12.0	4.0	7.0	22.0	4.0	3.0	54.0	33.0	1.0
SHA-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thermoanaerobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
I025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
