Taxa	FT00104	FT00109	FT00114	FT00128	FT00149	FT00174	FT00177	FT00182	FT00189	FT00202	FT00220	FT00231	FT00303	FT00311	FT00385	FT00400	ST00001	ST00003	ST00005	ST00006	ST00008	ST00009	ST00015	ST00016	ST00017	ST00018	ST00019	ST00021	ST00023	ST00026	ST00027	ST00028	ST00030	ST00031	ST00035	ST00039	ST00040	ST00041	ST00042	ST00044	ST00045	ST00046	ST00047	ST00050	ST00051	ST00053	ST00054	ST00056	ST00057	ST00059	ST00060	ST00062	ST00063	ST00064	ST00065	ST00067	ST00070	ST00075	ST00077	ST00078	ST00081	ST00082	ST00083	ST00084	ST00085	ST00088	ST00091	ST00092	ST00094	ST00100	ST00101	ST00112	ST00123	ST00132	ST00142	ST00143	ST00146	ST00162	ST00176	ST00184	ST00190	ST00203	ST00205	ST00207	ST00208	ST00219	ST00223	ST00226	ST00227	ST00234	ST00242	ST00259	ST00263	ST00266	ST00278	ST00281	ST00305	ST00338	ST00348	ST00379	ST00382	ST00383	ST00384	ST00386	ST00387	ST00395	ST00411	ST00412	ST00415	ST00420	ST00422	ST00425	ST00465	ST00480	ST00541	SW00001	SW00003	SW00004	SW00006	SW00007	SW00018	SW00021	SW00027	SW00028	SW00032	SW00035	SW00041	SW00106	SW00109	SW00115	SW00116	SW00127	SW00148	SW00172	SW00176	SW00183	SW00197	SW00213	SW00224	SW00295	SW00303	SW00378	SW00395
Herpetosiphonaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pelobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	3.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	7.0	14.0	1.0	0.0	3.0	6.0	0.0	1.0	1.0	2.0	7.0	0.0	22.0	2.0	2.0	4.0	4.0	0.0	2.0	0.0	3.0	0.0	0.0	11.0	0.0	3.0	2.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	5.0	5.0	4.0	0.0	1.0	4.0	0.0	0.0	2.0	0.0	0.0	5.0	1.0	0.0	1.0	0.0
Tsukamurellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Coxiellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Piscirickettsiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	4.0	9.0	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	8.0	0.0	4.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Kofleriaceae	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	9.0	0.0	4.0	6.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	5.0	0.0	10.0	0.0	3.0	0.0	3.0	1.0	8.0	2.0	0.0	0.0	0.0	2.0	1.0	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0	0.0	1.0	2.0
Glycomycetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	5.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0
Nocardiopsaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	3.0	0.0	1.0	14.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	4.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	1.0
Catenulisporaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
Chromobacteriaceae	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	4.0	1.0	1.0	0.0	0.0	4.0	0.0	2.0	1.0	0.0	2.0	1.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	7.0	1.0	1.0	2.0	0.0	4.0	0.0	1.0	0.0	1.0	5.0	1.0	6.0	2.0	1.0	4.0	2.0	0.0	3.0	1.0	1.0	0.0	1.0	6.0	0.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	3.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0	0.0	3.0	2.0	2.0	0.0	1.0	6.0	0.0	0.0	2.0	0.0	1.0	1.0	2.0	0.0	2.0	0.0
Rhodobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	1.0	0.0	2.0	1.0	7.0	1.0	3.0	1.0	5.0	5.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	0.0	4.0	2.0	3.0	2.0	3.0	0.0	4.0	2.0	1.0	2.0	6.0	1.0	1.0	0.0	6.0	9.0	3.0	4.0	0.0	1.0	3.0	7.0	2.0	6.0	3.0	0.0	14.0	1.0	1.0	14.0	3.0	1.0	4.0	3.0	0.0	3.0	4.0	0.0	11.0	17.0	2.0	0.0	18.0	8.0	3.0	2.0	3.0	3.0	23.0	0.0	19.0	2.0	13.0	9.0	17.0	2.0	21.0	3.0	3.0	1.0	1.0	6.0	0.0	15.0	2.0	0.0	14.0	3.0	5.0	1.0	2.0	0.0	11.0	0.0	2.0	1.0	1.0	6.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	9.0	7.0	9.0	0.0	1.0	20.0	0.0	1.0	8.0	2.0	6.0	11.0	8.0	1.0	6.0	0.0
Vibrionaceae	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	2.0	2.0	3.0	3.0	0.0	0.0	1.0	4.0	2.0	0.0	0.0	1.0	1.0	8.0	1.0	0.0	0.0	3.0	9.0	0.0	2.0	0.0	1.0	2.0	0.0	4.0	2.0	2.0	4.0	0.0	4.0	3.0	0.0	4.0	7.0	1.0	4.0	5.0	3.0	4.0	2.0	2.0	5.0	3.0	0.0	4.0	3.0	4.0	2.0	7.0	1.0	3.0	1.0	0.0	3.0	2.0	3.0	1.0	4.0	9.0	4.0	3.0	2.0	3.0	2.0	0.0	1.0	4.0	3.0	0.0	6.0	2.0	8.0	8.0	4.0	0.0	7.0	1.0	0.0	0.0	1.0	2.0	3.0	7.0	3.0	0.0	2.0	0.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	5.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	4.0	3.0	4.0	0.0	5.0	4.0	0.0	6.0	5.0	1.0	0.0	5.0	1.0	0.0	0.0	1.0
Geodermatophilaceae	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	0.0	3.0	0.0	3.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0
Nocardiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	1.0	0.0	3.0	2.0	3.0	0.0	0.0	0.0	2.0	0.0	2.0	2.0	0.0	4.0	0.0	0.0	0.0	2.0	1.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	5.0	0.0	2.0	0.0	3.0	1.0	11.0	1.0	1.0	4.0	1.0	0.0	2.0	2.0	2.0	1.0	3.0	2.0	3.0	19.0	0.0	5.0	13.0	0.0	0.0	2.0	5.0	0.0	1.0	1.0	1.0	9.0	0.0	12.0	0.0	7.0	4.0	6.0	0.0	7.0	1.0	3.0	0.0	0.0	10.0	2.0	14.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	5.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	3.0	2.0	0.0	8.0	0.0	2.0	0.0	3.0	0.0	2.0	0.0	0.0	1.0	1.0
Rhodospirillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	4.0	5.0	1.0	5.0	0.0	0.0	0.0	8.0	7.0	0.0	4.0	4.0	2.0	1.0	2.0	2.0	1.0	0.0	2.0	7.0	2.0	3.0	0.0	0.0	0.0	7.0	0.0	1.0	2.0	1.0	1.0	5.0	0.0	1.0	2.0	3.0	0.0	2.0	0.0	5.0	6.0	2.0	7.0	4.0	1.0	3.0	10.0	2.0	12.0	3.0	3.0	10.0	5.0	6.0	11.0	1.0	1.0	1.0	3.0	5.0	9.0	4.0	0.0	13.0	42.0	4.0	0.0	28.0	3.0	2.0	3.0	2.0	4.0	10.0	0.0	23.0	1.0	8.0	5.0	14.0	4.0	16.0	3.0	3.0	0.0	0.0	10.0	4.0	14.0	3.0	1.0	10.0	0.0	8.0	2.0	4.0	3.0	17.0	0.0	2.0	1.0	1.0	3.0	2.0	0.0	1.0	0.0	3.0	0.0	0.0	6.0	10.0	8.0	0.0	1.0	8.0	1.0	3.0	4.0	0.0	7.0	10.0	4.0	1.0	4.0	1.0
Bacillaceae	23.0	8.0	13.0	29.0	4.0	9.0	17.0	15.0	26.0	5.0	4.0	18.0	7.0	16.0	11.0	15.0	2.0	6.0	60.0	2.0	2.0	11.0	11.0	7.0	55.0	102.0	2.0	16.0	52.0	105.0	11.0	8.0	39.0	7.0	11.0	14.0	21.0	12.0	71.0	31.0	20.0	0.0	44.0	5.0	14.0	11.0	208.0	14.0	60.0	8.0	15.0	18.0	16.0	7.0	15.0	1304.0	21.0	148.0	56.0	31.0	36.0	24.0	2.0	51.0	34.0	157.0	24.0	75.0	73.0	14.0	55.0	16.0	61.0	28.0	25.0	12.0	53.0	50.0	47.0	5.0	30.0	56.0	48.0	47.0	35.0	28.0	13.0	14.0	12.0	31.0	44.0	264.0	42.0	9.0	36.0	23.0	12.0	28.0	46.0	68.0	20.0	338.0	738.0	313.0	11.0	33.0	20.0	8.0	13.0	1138.0	14.0	6.0	13.0	30.0	516.0	136.0	209.0	367.0	65.0	319.0	143.0	854.0	13.0	517.0	819.0	1577.0	191.0	202.0	109.0	111.0	88.0	85.0	118.0	114.0	989.0	153.0	361.0	114.0	108.0	75.0	489.0	79.0	853.0
Veillonellaceae	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	6.0	67.0	6.0	8.0	7.0	0.0	5.0	7.0	31.0	3.0	15.0	68.0	9.0	5.0	622.0	21.0	47.0	16.0	1000.0	10.0	15.0	15.0	3.0	1.0	0.0	11.0	24.0	9.0	25.0	2.0	7.0	7.0	5.0	2.0	55.0	6.0	13.0	95.0	0.0	99.0	396.0	4.0	29.0	10.0	15.0	3.0	26.0	14.0	13.0	4.0	159.0	21.0	70.0	5.0	20.0	31.0	5.0	2.0	13.0	20.0	4.0	247.0	5.0	31.0	57.0	60.0	11.0	25.0	24.0	13.0	17.0	7.0	13.0	109.0	6.0	54.0	6.0	139.0	11.0	20.0	1.0	28.0	42.0	18.0	1.0	2.0	94.0	18.0	13.0	13.0	7.0	108.0	3.0	20.0	14.0	11.0	25.0	9.0	2.0	6.0	1.0	3.0	10.0	5.0	0.0	451.0	0.0	2.0	22.0	5.0	12.0	10.0	12.0	77.0	9.0	125.0	0.0	3.0	6.0	16.0	11.0	18.0	68.0	26.0	2.0	2.0
Sanguibacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
Coriobacteriaceae	1.0	1.0	0.0	1.0	0.0	3.0	6.0	0.0	1.0	1.0	3.0	2.0	0.0	6.0	1.0	0.0	52.0	75.0	117.0	65.0	11.0	399.0	16.0	76.0	405.0	342.0	11.0	239.0	318.0	239.0	124.0	47.0	184.0	39.0	11.0	116.0	723.0	72.0	289.0	47.0	50.0	0.0	2249.0	19.0	171.0	24.0	502.0	55.0	815.0	29.0	210.0	47.0	302.0	60.0	188.0	15.0	100.0	432.0	615.0	282.0	51.0	215.0	88.0	1151.0	133.0	702.0	733.0	592.0	1562.0	58.0	607.0	460.0	49.0	1187.0	84.0	204.0	75.0	387.0	401.0	164.0	362.0	216.0	391.0	61.0	962.0	607.0	480.0	97.0	421.0	2693.0	401.0	104.0	447.0	483.0	1233.0	1740.0	411.0	80.0	1553.0	39.0	221.0	11.0	98.0	2563.0	453.0	1219.0	367.0	112.0	192.0	211.0	129.0	86.0	229.0	77.0	507.0	89.0	23.0	36.0	8.0	92.0	147.0	10.0	77.0	1.0	14.0	8.0	14.0	551.0	89.0	93.0	41.0	46.0	150.0	13.0	10.0	256.0	108.0	184.0	812.0	277.0	163.0	54.0	23.0
Erysipelotrichaceae	0.0	0.0	1.0	1.0	0.0	1.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	17.0	46.0	26.0	21.0	6.0	31.0	7.0	30.0	51.0	153.0	1.0	43.0	75.0	224.0	34.0	14.0	30.0	14.0	1.0	22.0	141.0	16.0	63.0	6.0	9.0	0.0	186.0	33.0	21.0	33.0	20.0	121.0	141.0	22.0	115.0	64.0	77.0	28.0	35.0	6.0	61.0	102.0	51.0	47.0	25.0	67.0	23.0	190.0	66.0	111.0	63.0	39.0	383.0	75.0	183.0	161.0	25.0	33.0	55.0	17.0	7.0	62.0	57.0	16.0	132.0	88.0	373.0	51.0	184.0	95.0	109.0	23.0	36.0	116.0	116.0	12.0	118.0	53.0	46.0	190.0	70.0	15.0	96.0	22.0	36.0	3.0	15.0	658.0	43.0	118.0	195.0	77.0	65.0	28.0	37.0	23.0	42.0	35.0	88.0	2.0	34.0	20.0	1.0	141.0	32.0	3.0	35.0	0.0	17.0	6.0	13.0	79.0	71.0	55.0	12.0	24.0	88.0	4.0	12.0	152.0	6.0	97.0	142.0	161.0	13.0	41.0	3.0
Pseudomonadaceae	3.0	1.0	5.0	1.0	0.0	2.0	6.0	3.0	3.0	3.0	4.0	5.0	2.0	3.0	2.0	1.0	7.0	19.0	8.0	5.0	11.0	2.0	2.0	4.0	11.0	12.0	0.0	5.0	2.0	12.0	4.0	2.0	3.0	7.0	0.0	6.0	10.0	7.0	10.0	5.0	4.0	0.0	7.0	3.0	12.0	2.0	1.0	5.0	15.0	5.0	2.0	14.0	5.0	4.0	3.0	2.0	3.0	15.0	8.0	10.0	4.0	5.0	1.0	14.0	8.0	26.0	3.0	8.0	35.0	10.0	8.0	17.0	5.0	8.0	6.0	8.0	6.0	15.0	28.0	1.0	29.0	25.0	9.0	3.0	23.0	26.0	8.0	14.0	5.0	8.0	34.0	3.0	27.0	8.0	25.0	35.0	14.0	4.0	26.0	33.0	2.0	5.0	3.0	19.0	6.0	44.0	6.0	0.0	3.0	2.0	6.0	4.0	2.0	10.0	34.0	4.0	6.0	1.0	1.0	17.0	4.0	7.0	5.0	2.0	10.0	6.0	8.0	8.0	11.0	20.0	2.0	8.0	28.0	1.0	12.0	22.0	8.0	13.0	26.0	6.0	3.0	4.0	6.0
Carnobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0
