Taxa	FT00104	FT00109	FT00114	FT00128	FT00149	FT00174	FT00177	FT00182	FT00189	FT00202	FT00220	FT00231	FT00303	FT00311	FT00385	FT00400	ST00001	ST00003	ST00005	ST00006	ST00008	ST00009	ST00015	ST00016	ST00017	ST00018	ST00019	ST00021	ST00023	ST00026	ST00027	ST00028	ST00030	ST00031	ST00035	ST00039	ST00040	ST00041	ST00042	ST00044	ST00045	ST00046	ST00047	ST00050	ST00051	ST00053	ST00054	ST00056	ST00057	ST00059	ST00060	ST00062	ST00063	ST00064	ST00065	ST00067	ST00070	ST00075	ST00077	ST00078	ST00081	ST00082	ST00083	ST00084	ST00085	ST00088	ST00091	ST00092	ST00094	ST00100	ST00101	ST00112	ST00123	ST00132	ST00142	ST00143	ST00146	ST00162	ST00176	ST00184	ST00190	ST00203	ST00205	ST00207	ST00208	ST00219	ST00223	ST00226	ST00227	ST00234	ST00242	ST00259	ST00263	ST00266	ST00278	ST00281	ST00305	ST00338	ST00348	ST00379	ST00382	ST00383	ST00384	ST00386	ST00387	ST00395	ST00411	ST00412	ST00415	ST00420	ST00422	ST00425	ST00465	ST00480	ST00541	SW00001	SW00003	SW00004	SW00006	SW00007	SW00018	SW00021	SW00027	SW00028	SW00032	SW00035	SW00041	SW00106	SW00109	SW00115	SW00116	SW00127	SW00148	SW00172	SW00176	SW00183	SW00197	SW00213	SW00224	SW00295	SW00303	SW00378	SW00395
Bacteroidales	39.0	38.0	81.0	10.0	2.0	51.0	605.0	29.0	21.0	16.0	49.0	23.0	57.0	261.0	6.0	25.0	46715.0	7599.0	103000.0	29452.0	9643.0	35925.0	20937.0	32934.0	6169.0	41721.0	2188.0	6348.0	35790.0	57895.0	3709.0	4226.0	79910.0	12961.0	2541.0	15788.0	16305.0	55059.0	15312.0	17234.0	66292.0	35.0	21070.0	5066.0	19514.0	17942.0	3015.0	22255.0	6106.0	22541.0	26357.0	20724.0	31308.0	38143.0	7873.0	2024.0	39969.0	28885.0	25806.0	33307.0	32059.0	47265.0	10871.0	31410.0	31461.0	81297.0	25210.0	23683.0	35878.0	15541.0	51739.0	26936.0	17990.0	45919.0	44530.0	6877.0	15742.0	21535.0	91009.0	20545.0	9902.0	14043.0	88760.0	81712.0	43350.0	28378.0	34888.0	7108.0	33373.0	8022.0	22273.0	3404.0	10771.0	73150.0	99659.0	42716.0	64802.0	3180.0	47125.0	47401.0	65064.0	1818.0	9151.0	5746.0	28217.0	21130.0	19678.0	29181.0	52616.0	15789.0	18768.0	25308.0	30163.0	80149.0	7344.0	11395.0	2749.0	6286.0	705.0	17095.0	19431.0	1096.0	12220.0	180.0	4044.0	1978.0	6986.0	33056.0	38890.0	14083.0	9018.0	6042.0	13160.0	626.0	5707.0	35786.0	3675.0	16729.0	39021.0	40019.0	6178.0	4112.0	1368.0
Desulfurellales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	1.0	0.0	0.0
Thermomicrobiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridiales	19.0	8.0	13.0	11.0	1.0	38.0	610.0	10.0	9.0	13.0	12.0	10.0	68.0	48.0	6.0	8.0	6386.0	5414.0	15064.0	11444.0	3048.0	8307.0	1028.0	8147.0	11134.0	16140.0	974.0	10318.0	10443.0	12279.0	4079.0	3016.0	3296.0	3736.0	964.0	15128.0	7182.0	6454.0	8178.0	5026.0	864.0	6.0	18708.0	2475.0	10807.0	14601.0	1099.0	3902.0	5292.0	2191.0	2959.0	17980.0	20463.0	5545.0	6974.0	1898.0	8133.0	19166.0	9588.0	14587.0	4431.0	11312.0	5907.0	55888.0	9854.0	22502.0	15236.0	9206.0	25969.0	11594.0	2807.0	30894.0	6108.0	12615.0	1519.0	7674.0	8380.0	5757.0	27999.0	2648.0	23492.0	28506.0	17760.0	2140.0	28073.0	32806.0	5047.0	7839.0	2427.0	9237.0	26299.0	1049.0	19647.0	2349.0	3981.0	22373.0	7532.0	1233.0	21572.0	4196.0	6544.0	1377.0	686.0	12760.0	9477.0	18975.0	25093.0	13488.0	16412.0	5236.0	8275.0	6642.0	10116.0	5031.0	5869.0	2243.0	4495.0	4776.0	365.0	15296.0	5411.0	218.0	5987.0	102.0	4642.0	934.0	1716.0	13106.0	5901.0	8511.0	6424.0	8616.0	12713.0	621.0	1051.0	21753.0	932.0	9897.0	22921.0	44051.0	1649.0	5898.0	545.0
Parvularculales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nautiliales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Synergistales	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	4.0	1.0	0.0	0.0	1.0	5.0	3.0	0.0	0.0	3.0	7.0	0.0	1.0	1.0	0.0	0.0	1.0	5.0	5.0	3.0	0.0	1.0	0.0	1.0	0.0	3.0	2.0	0.0	3.0	4.0	1.0	2.0	0.0	4.0	2.0	2.0	0.0	1.0	4.0	0.0	7.0	2.0	0.0	1.0	6.0	1.0	5.0	0.0	1.0	7.0	0.0	3.0	3.0	2.0	2.0	1.0	1.0	1.0	4.0	10.0	0.0	16.0	8.0	1.0	1.0	9.0	1.0	1.0	1.0	0.0	11.0	23.0	0.0	9.0	3.0	4.0	6.0	7.0	0.0	10.0	1.0	1.0	0.0	0.0	2.0	1.0	14.0	1.0	0.0	2.0	1.0	0.0	0.0	2.0	2.0	8.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	5.0	8.0	6.0	0.0	0.0	11.0	0.0	2.0	5.0	2.0	1.0	7.0	2.0	0.0	1.0	0.0
Actinomycetales	0.0	1.0	0.0	1.0	1.0	4.0	7.0	3.0	0.0	3.0	0.0	2.0	2.0	0.0	1.0	1.0	15.0	38.0	30.0	19.0	22.0	20.0	8.0	8.0	60.0	88.0	5.0	23.0	63.0	65.0	28.0	23.0	32.0	18.0	4.0	93.0	68.0	14.0	70.0	10.0	5.0	0.0	53.0	5.0	28.0	20.0	10.0	19.0	57.0	11.0	18.0	34.0	38.0	10.0	35.0	13.0	32.0	132.0	40.0	46.0	23.0	29.0	11.0	141.0	36.0	100.0	27.0	49.0	98.0	32.0	46.0	52.0	83.0	111.0	24.0	42.0	60.0	82.0	225.0	10.0	200.0	323.0	57.0	17.0	174.0	55.0	37.0	38.0	26.0	73.0	347.0	7.0	337.0	35.0	131.0	99.0	106.0	20.0	176.0	23.0	65.0	8.0	12.0	132.0	38.0	227.0	49.0	15.0	17.0	14.0	17.0	10.0	28.0	34.0	110.0	11.0	21.0	6.0	5.0	54.0	11.0	9.0	55.0	7.0	9.0	16.0	6.0	77.0	120.0	272.0	85.0	44.0	152.0	5.0	215.0	59.0	135.0	59.0	129.0	36.0	9.0	37.0	11.0
Acidobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	1.0	0.0	1.0	1.0	6.0	0.0	0.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	3.0	1.0	0.0	0.0	3.0	0.0	2.0	1.0	6.0	0.0	4.0	3.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	8.0	2.0	2.0	3.0	1.0	1.0	2.0	2.0	8.0	1.0	2.0	8.0	2.0	0.0	6.0	2.0	2.0	0.0	0.0	2.0	3.0	9.0	2.0	11.0	8.0	1.0	0.0	8.0	9.0	1.0	1.0	0.0	2.0	12.0	0.0	5.0	0.0	1.0	5.0	34.0	1.0	11.0	0.0	4.0	0.0	0.0	7.0	4.0	8.0	1.0	3.0	2.0	0.0	0.0	3.0	2.0	0.0	4.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	6.0	2.0	0.0	1.0	9.0	0.0	0.0	3.0	0.0	5.0	19.0	2.0	1.0	1.0	0.0
Neisseriales	0.0	3.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	3.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	4.0	0.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	0.0	16.0	5.0	1.0	3.0	5.0	8.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.0	3.0	4.0	1.0	3.0	1.0	1.0	0.0	3.0	3.0	7.0	6.0	1.0	0.0	1.0	8.0	5.0	4.0	2.0	2.0	2.0	3.0	2.0	9.0	3.0	5.0	1.0	2.0	3.0	2.0	2.0	0.0	16.0	9.0	2.0	5.0	13.0	6.0	1.0	3.0	1.0	2.0	17.0	2.0	16.0	9.0	1.0	12.0	2.0	2.0	6.0	1.0	3.0	0.0	2.0	7.0	2.0	15.0	4.0	0.0	0.0	1.0	3.0	1.0	7.0	3.0	5.0	1.0	1.0	0.0	0.0	3.0	3.0	0.0	2.0	0.0	3.0	0.0	0.0	4.0	7.0	5.0	0.0	4.0	12.0	0.0	0.0	3.0	1.0	2.0	3.0	3.0	0.0	4.0	0.0
Rhizobiales	1.0	4.0	6.0	2.0	0.0	7.0	4.0	3.0	3.0	2.0	4.0	1.0	3.0	4.0	2.0	2.0	6.0	15.0	5.0	6.0	11.0	11.0	0.0	6.0	19.0	26.0	3.0	4.0	21.0	15.0	1.0	7.0	7.0	8.0	6.0	10.0	14.0	6.0	16.0	4.0	10.0	0.0	12.0	7.0	11.0	5.0	3.0	4.0	15.0	1.0	6.0	14.0	9.0	4.0	5.0	4.0	12.0	23.0	9.0	15.0	11.0	14.0	6.0	26.0	10.0	41.0	13.0	9.0	46.0	11.0	8.0	23.0	9.0	8.0	8.0	17.0	11.0	28.0	30.0	1.0	42.0	111.0	20.0	3.0	45.0	27.0	17.0	12.0	9.0	34.0	67.0	7.0	120.0	7.0	41.0	31.0	26.0	9.0	68.0	15.0	16.0	4.0	7.0	47.0	9.0	69.0	16.0	2.0	18.0	2.0	14.0	4.0	8.0	6.0	54.0	3.0	9.0	4.0	1.0	22.0	6.0	3.0	15.0	1.0	9.0	7.0	7.0	22.0	28.0	31.0	2.0	8.0	40.0	8.0	6.0	18.0	10.0	21.0	38.0	21.0	8.0	6.0	14.0
Thermodesulfobacteriales	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	1.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	4.0	0.0	1.0	2.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	3.0	2.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	2.0	3.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Xanthomonadales	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	3.0	3.0	0.0	1.0	0.0	5.0	3.0	1.0	2.0	1.0	0.0	0.0	5.0	2.0	0.0	2.0	4.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	4.0	5.0	0.0	0.0	7.0	0.0	1.0	1.0	1.0	1.0	6.0	1.0	1.0	4.0	3.0	1.0	1.0	0.0	3.0	3.0	3.0	2.0	1.0	4.0	1.0	7.0	1.0	5.0	1.0	3.0	4.0	1.0	1.0	3.0	1.0	5.0	0.0	3.0	2.0	4.0	4.0	0.0	13.0	23.0	5.0	0.0	19.0	9.0	0.0	1.0	0.0	6.0	15.0	0.0	26.0	0.0	5.0	6.0	2.0	0.0	9.0	1.0	8.0	0.0	0.0	10.0	5.0	14.0	3.0	0.0	11.0	1.0	6.0	2.0	1.0	0.0	17.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	3.0	8.0	0.0	3.0	8.0	0.0	1.0	8.0	2.0	5.0	3.0	2.0	2.0	3.0	1.0
Solibacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
Desulfobacterales	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	1.0	1.0	5.0	8.0	0.0	1.0	2.0	0.0	0.0	0.0	7.0	1.0	0.0	1.0	3.0	2.0	1.0	1.0	1.0	0.0	7.0	0.0	6.0	1.0	2.0	2.0	4.0	1.0	3.0	3.0	5.0	2.0	1.0	0.0	1.0	4.0	2.0	2.0	5.0	2.0	2.0	3.0	5.0	3.0	8.0	1.0	6.0	5.0	3.0	2.0	1.0	2.0	2.0	0.0	3.0	10.0	9.0	1.0	20.0	34.0	2.0	2.0	11.0	9.0	3.0	2.0	2.0	9.0	22.0	1.0	35.0	5.0	15.0	6.0	11.0	0.0	14.0	1.0	2.0	0.0	2.0	6.0	4.0	13.0	0.0	6.0	3.0	1.0	1.0	0.0	3.0	0.0	3.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	2.0	0.0	2.0	0.0	2.0	4.0	4.0	6.0	0.0	0.0	4.0	1.0	0.0	6.0	1.0	5.0	8.0	4.0	0.0	3.0	0.0
Rhodobacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	3.0	1.0	0.0	2.0	2.0	7.0	1.0	3.0	3.0	6.0	5.0	1.0	1.0	2.0	1.0	3.0	2.0	1.0	3.0	1.0	1.0	0.0	4.0	2.0	4.0	2.0	3.0	0.0	6.0	2.0	1.0	2.0	6.0	1.0	1.0	0.0	6.0	9.0	4.0	4.0	0.0	1.0	3.0	7.0	2.0	6.0	3.0	0.0	14.0	1.0	1.0	20.0	4.0	1.0	5.0	3.0	0.0	3.0	5.0	0.0	13.0	18.0	2.0	0.0	18.0	13.0	4.0	3.0	4.0	3.0	23.0	0.0	19.0	2.0	19.0	9.0	17.0	2.0	25.0	3.0	3.0	1.0	1.0	6.0	0.0	18.0	2.0	0.0	19.0	3.0	6.0	1.0	2.0	0.0	11.0	0.0	2.0	1.0	1.0	6.0	1.0	1.0	2.0	0.0	2.0	0.0	0.0	9.0	7.0	9.0	0.0	1.0	20.0	0.0	1.0	11.0	2.0	7.0	12.0	8.0	1.0	6.0	0.0
Anaerolineales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Natranaerobiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cardiobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	6.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	1.0	4.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Legionellales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fusobacteriales	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	2.0	2.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	3.0	5.0	0.0	4.0	26.0	1.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	36.0	3.0	2.0	1.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	2.0	2.0	9.0	1.0	0.0	0.0	2.0	4.0	1.0	2.0	1.0	0.0	2.0	2.0	0.0	2.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	7.0	6.0	0.0	1.0	0.0	1.0	2.0	0.0	3.0	1.0	2.0	5.0	1.0	1.0	1.0	0.0	2.0	1.0	21.0	3.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	3.0	3.0	1.0	0.0	6.0	0.0	0.0	1.0	1.0	22.0	1.0	0.0	4.0	17.0	41.0	1.0	4.0	1.0	0.0	0.0	2.0	0.0	3.0	3.0	0.0	2.0	2.0	0.0	1.0	0.0	11.0
Verrucomicrobiales	0.0	5.0	1.0	2.0	0.0	0.0	117.0	3.0	1.0	3.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	1454.0	2.0	1.0	221.0	2.0	8.0	3.0	406.0	1628.0	14.0	2007.0	40.0	74.0	1365.0	58.0	35.0	3.0	7.0	9.0	5.0	4.0	635.0	3.0	46.0	0.0	10.0	0.0	1465.0	3.0	124605.0	15.0	5.0	3.0	2288.0	868.0	16.0	4.0	1113.0	72.0	947.0	20.0	8855.0	370.0	352.0	119.0	264.0	1023.0	321.0	59.0	1.0	1.0	10.0	457.0	16733.0	10.0	2.0	55.0	2.0	137.0	689.0	75.0	7.0	1.0	7967.0	23729.0	55.0	56.0	2488.0	4.0	1.0	104.0	4.0	314.0	43258.0	6.0	12444.0	823.0	3.0	2.0	154.0	205.0	443.0	26.0	18881.0	5.0	8007.0	747.0	140.0	13.0	18.0	6025.0	31.0	4.0	13.0	79.0	18.0	295.0	474.0	1.0	721.0	3.0	1.0	138.0	126.0	1.0	4542.0	0.0	864.0	298.0	0.0	13.0	2625.0	3020.0	0.0	1.0	4934.0	8.0	518.0	2.0	3.0	6.0	8.0	9.0	29.0	1.0	2.0
