Taxa	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
Planctomycetaceae	0.362392283870712	0.384221846274642	0.0352537561027599	0.00128772824454547	0.95047998833751	0.0012154971107069	0.00333424258529813	0.678587966771055	2.23441485776861e-07	0.00443550839787885	0.999987044159195	0.00497665798157353	0.0137980097675314	0.98413710812345	1.86487701590688e-06
Lactobacillaceae	0.938606693351554	1.01648359384087	0.133576878951477	5.19856270288514e-08	0.753193768991611	8.01598951660765e-08	3.97990965628203e-07	0.659990047720018	0.000357064357530016	3.76029368842025e-07	0.999987044159195	6.69026817347638e-07	3.32169382851231e-06	0.98413710812345	0.00101951270505281
Micrococcaceae	0.629019938145178	0.64961805078721	0.0501713787930516	6.95186795239409e-05	0.978605462715904	5.79289150056672e-05	0.000380034940838936	0.927573637149524	2.37453687514929e-08	0.000359179844207028	0.999987044159195	0.000339745258276481	0.00206168955405123	0.99425665600923	3.03102648180821e-07
Alcaligenaceae	0.429923217531934	0.400292755884699	0.0501713787930516	0.000758588956313274	0.923160329207944	0.000471492629338433	0.00711885976189397	0.558440634503478	4.75798363353391e-08	0.00288796146526281	0.999987044159195	0.00222421522970521	0.024226824220928	0.98413710812345	5.14012247214648e-07
Staphylococcaceae	0.29115871925441	0.309658735646278	0	0.00140807861178791	0.955524923866015	0.00131176873852712	0.00367453144749652	0.529269955251361	0.0920081145725886	0.00470081628858425	0.999987044159195	0.005175523932007	0.0147661726686434	0.98413710812345	0.13865111709897
Chlamydiaceae	0.0155320929522998	0.030863695262602	0	0.395629633287327	0.59800471717188	0.716293473474668	0.380161997046596	0.85051404009359	0.710891132566975	0.447143908454948	0.999987044159195	0.831206864941193	0.53918400888308	0.99425665600923	0.824937838326383
Simkaniaceae	0.0304761311783805	0	0	0.268162021665739	0.354200041185813	0.51804303999643	1	0.852701108598025	0.999950271184908	0.333386075264722	0.999987044159195	0.644616567442748	1	0.99425665600923	0.999992249420043
Anaeromyxobacteraceae	0.284377831616103	0.344627946246208	0	0.00175741192700171	0.649478563825803	0.00322171341989763	0.00202880795953564	0.453665302122687	2.40980278676035e-05	0.00540046825939415	0.999987044159195	0.0114608493789801	0.00936704951530284	0.98413710812345	9.68383712457399e-05
Herpetosiphonaceae	0.0120383753120144	0.00643171501264715	0	0.628485767439678	0.860586998659765	0.646981239706352	0.911898296806998	0.0977850754546155	0.999898745179873	0.658847398716958	0.999987044159195	0.770606943523056	0.979613516866924	0.982505822237153	0.999992249420043
Pelobacteraceae	0.239354769491731	0.29446014873312	0	0.00689145279193098	0.677686389700671	0.0118332694720517	0.00716650831519106	0.693884689137732	5.08623850218708e-05	0.0186930656981128	0.999987044159195	0.0342375930058028	0.024226824220928	0.98413710812345	0.000183952292495766
Tsukamurellaceae	0.0305853069601065	0	0	0.160203075628349	0.236184336321906	0.400140633099195	1	0.835535344488998	0.999960302854658	0.234892347373998	0.990020212315622	0.539319983742393	1	0.99425665600923	0.999992249420043
Coxiellaceae	0.00867037335083675	0.0299042563331282	0	0.315933852358088	0.365088641530073	0.898461102906023	0.393363790216085	0.668829079106641	0.999984610128902	0.37463194514593	0.999987044159195	0.941912101123733	0.550709306302519	0.98413710812345	0.999992249420043
Piscirickettsiaceae	0.126875603694351	0.112439015169027	0	0.164097319501625	0.959483777221321	0.138915438402903	0.314702737376838	0.465710015297021	1.59656362079677e-06	0.238987371354716	0.999987044159195	0.264426755556402	0.474239541741485	0.98413710812345	9.65141723293778e-06
Kofleriaceae	0.172332634311126	0.209852983537448	0.050066526876103	0.205929905753385	0.820346518340686	0.269567499542842	0.192236057247181	0.648350362718483	1.46545659961601e-07	0.282038364728783	0.999987044159195	0.433304795561456	0.331073209703478	0.98413710812345	1.27201632846669e-06
Glycomycetaceae	0.0636280708929429	0.109283400590718	0	0.12048371486482	0.418781486678259	0.344867825183552	0.101167908621342	0.051691434069469	0.00212206842047888	0.185089443694013	0.999987044159195	0.488537137365823	0.199576692462101	0.982505822237153	0.00517403199150468
Nocardiopsaceae	0.155104841382762	0.153252774526509	0	0.0649428246759964	0.999323359661879	0.0548507476815785	0.120903403663216	0.380087175451613	3.36451775879854e-06	0.117438274622427	0.999987044159195	0.127985077923683	0.23425034459748	0.98413710812345	1.82525088414821e-05
Catenulisporaceae	0.116723478267962	0.152939848369344	0	0.0888473403298088	0.733102597962238	0.13559019333053	0.080326099787654	0.39436967068439	0.178632113328342	0.151207427600084	0.999987044159195	0.262705999577903	0.167603496672317	0.98413710812345	0.243793513158807
Chromobacteriaceae	0.21546920139583	0.307346539306778	0.183312868833332	0.253411301044229	0.288128514519229	0.907187231036223	0.346451325151561	0.0269529604024214	1.03342291823612e-05	0.323472072509398	0.999987044159195	0.941912101123733	0.507972551066816	0.982505822237153	4.67193277619247e-05
Rhodobacteraceae	0.550919385627579	0.615480283906558	0	1.03243484311584e-06	0.719537552600063	1.6836276071075e-06	4.24486573025185e-06	0.398904006777563	1.91502375632103e-09	6.78904124109506e-06	0.999987044159195	1.25981789911147e-05	3.0704528782155e-05	0.98413710812345	3.46300129268053e-08
Vibrionaceae	0.43624989724325	0.474499288201034	0.118236230328426	0.00176697348579256	0.859954604792666	0.00207571680920271	0.00316608750042957	0.791753063592077	0.00010124419969942	0.00540046825939415	0.999987044159195	0.00790229030871909	0.0134713919135925	0.99425665600923	0.000348730021186893
