MDS Axis	% variation explained	Origin adj p-value	Individual adj p-value
MDS1	16.2088050033156	3.25372118516312e-42	0.985567254356961
MDS2	8.28497757749775	0.330415509616392	2.77921448343887e-24
MDS3	5.45805507698325	0.0386873615073593	3.85263002689475e-18
MDS4	3.91625264671663	0.0386873615073593	4.38566066961024e-21
MDS5	3.59090560048666	0.894833606142028	2.01826384437435e-39
MDS6	3.21371121006927	0.0386873615073593	2.98158304961766e-47
MDS7	2.6796588147365	0.894833606142028	5.00040309664254e-45
MDS8	2.59240344007363	0.0386873615073593	3.84070899196544e-23
