Axis	% explained	Origin p-value	Time p-value	Individual p-value
MDS1	43.9379303785191	1.81125965586304e-19	0.198882009604891	1.90276962189206e-13
MDS2	19.3222382495298	2.02955465999988e-05	0.259720662731829	1.001059472972e-08
MDS3	9.16903366648054	9.93329524769757e-11	0.613668169553668	2.27087925813111e-13
MDS4	5.33963214662845	2.88156574650013e-12	0.197945887541874	0.0720460768813016
MDS5	3.6541084652002	0.363881773757642	0.583588343998802	0.0691971026092142
MDS6	2.83165269332707	0.117946224597454	0.151449115683299	0.0282012061234493
MDS7	2.42679399849212	0.305066631955574	0.324472563017419	0.0089707436806137
MDS8	2.02402939252348	0.175195360391424	0.450462250430436	0.0205218769629047
