Taxa	stoolMeans	stoolSDs	swabMeans	swabSDs	Origin p-value	Time p-value	Individual p-value	Origin (adj p-value)	Time (adj p-value)	Individual (adj p-value)	rsquared marginal	rsquared conditional
OTU197208	0.269267673077026	0.405	0.235920472159754	0.236	0.369	0.753	6.25e-10	0.610912386706949	0.949292792792793	1.84506666666667e-09	0.002	0.375
OTU851668	0.10408165670031	0.251	0.598626750732616	0.599	1.07e-07	0.899	0.000134	2.60604444444444e-06	0.980549854791868	0.000188839857651246	0.091	0.295
OTU197624	0.534183234695151	0.79	0.608325422829361	0.608	0.382	0.00354	<2e-16	0.620254814814815	0.596605454545455	NA	0.013	0.673
OTU179662	1.91720052708375	0.908	1.90365662268101	1.904	0.72	0.224	<2e-16	0.865263157894737	0.758884848484848	NA	0.003	0.517
OTU179665	0.534272245980718	0.793	0.553229421293132	0.553	0.748	0.667	<2e-16	0.880798283261803	0.921740920096852	NA	0	0.759
OTU178822	0.476399281421912	0.721	0.422502568839526	0.423	0.1	0.327	<2e-16	0.263461538461538	0.856173302107728	NA	0.004	0.725
OTU175703	1.49722117377539	1.108	1.36755460617512	1.368	0.0227	0.634	<2e-16	0.0921451851851852	0.919341115434501	NA	0.006	0.739
OTU178751	0.215630235854054	0.359	0.155597365553956	0.156	0.104	0.171	3.58e-05	0.271390476190476	0.72142641509434	5.3497358490566e-05	0.014	0.255
OTU174353	0.155251707731606	0.282	0.124472739313866	0.124	0.347	0.451	0.0339	0.583300613496933	0.87244925124792	0.0368802197802198	0.005	0.126
OTU3203801	0.447617271554454	0.635	0.69694962908556	0.697	0.000255	0.669	<2e-16	0.00221809523809524	0.921740920096852	NA	0.026	0.567
OTU188735	0.257741978404356	0.451	0.281391757969585	0.281	0.84	0.987	2.95e-15	0.928064516129032	0.995907942238267	7.788e-14	0	0.478
OTU181853	0.772926403006512	0.969	0.753866331248178	0.754	0.591	0.677	<2e-16	0.79868803945746	0.921740920096852	NA	0.001	0.694
OTU523036	0.58613027746929	0.672	0.102108442931712	0.102	5.2e-12	0.483	0.805	2.8496e-10	0.880903752039152	0.807037974683544	0.187	0.197
OTU189282	1.49308278876339	1.304	1.16270759203429	1.163	2.54e-05	0.845	<2e-16	0.000352384810126582	0.966006042296073	NA	0.017	0.78
OTU184349	0.641686423722889	0.809	0.650628848176119	0.651	0.84	0.754	<2e-16	0.928064516129032	0.949292792792793	NA	0	0.636
OTU180108	0.381873998927934	0.722	0.292870024911708	0.293	0.116	0.512	<2e-16	0.291596330275229	0.893704510108865	NA	0.005	0.6
OTU350052	0.364831136099465	0.647	0.41489264532352	0.415	0.342	0.549	<2e-16	0.579338485316847	0.903174560216509	NA	0.002	0.584
OTU4325533	2.43985988365704	1.284	2.21183452413285	2.212	0.00681	0.0304	<2e-16	0.0362318446601942	0.602843137254902	NA	0.01	0.799
OTU310247	0.221117987349243	0.325	0.227492652269658	0.227	0.822	0.494	0.0012	0.920236976506639	0.885456	0.00149433962264151	0.002	0.189
OTU187604	0.18539674250587	0.329	0.211959094264663	0.212	0.502	0.26	0.0425	0.725846965699208	0.790053333333333	0.0457336956521739	0.006	0.121
OTU186263	0.576116695071148	0.902	0.437945590804967	0.438	0.0103	0.0513	<2e-16	0.0503964285714286	0.602843137254902	NA	0.014	0.676
OTU189866	0.419970669000771	0.759	0.449383127283849	0.449	0.618	0.177	<2e-16	0.815075812274368	0.728952380952381	NA	0.003	0.617
OTU246717	0.162179579801316	0.363	0.859645429474573	0.86	4.82e-12	0.604	7.54e-07	2.78037894736842e-10	0.905190348525469	1.44943689320388e-06	0.141	0.395
OTU3805726	0.18036051508563	0.457	1.31890292508339	1.319	<2e-16	0.145	0.00121	NA	0.695943775100402	0.00150206896551724	0.323	0.451
OTU175397	0.55304013847482	0.667	0.4822599576513	0.482	0.245	0.997	2.47e-10	0.469440559440559	0.997	8.28915254237288e-10	0.004	0.385
OTU2575651	1.19939127830864	1.2	1.23171617254718	1.232	0.585	0.426	<2e-16	0.79449814126394	0.869555555555556	NA	0.001	0.798
OTU2550241	0.791303760975251	1.184	0.873650157452009	0.874	0.263	0.597	<2e-16	0.492081632653061	0.903174560216509	NA	0.002	0.74
OTU173874	1.23550014154372	1.078	1.31834836566073	1.318	0.57	0.469	<2e-16	0.786201005025126	0.87244925124792	NA	0.001	0.735
OTU609964	0.0830576995193544	0.274	1.18212942096824	1.182	<2e-16	0.264	0.0241	NA	0.790053333333333	0.0264365650969529	0.315	0.403
OTU174842	1.09740758509578	1.134	1.08562096487652	1.086	0.942	0.143	<2e-16	0.973074458058435	0.695943775100402	NA	0.002	0.785
OTU174846	0.313179146428949	0.5	0.450151016979998	0.45	0.0151	0.721	4.14e-13	0.0678262295081967	0.93839115250291	3.036e-12	0.014	0.447
OTU327704	0.480239182786549	0.922	0.477003465676147	0.477	0.995	0.237	<2e-16	0.996819012797075	0.772260115606936	NA	0.002	0.669
OTU198053	0.420014382416607	0.772	0.432635058827736	0.433	0.718	0.403	<2e-16	0.864756043956044	0.864786948176584	NA	0	0.864
OTU175585	1.03504854136567	1.132	0.967285304482263	0.967	0.262	0.588	<2e-16	0.491698630136986	0.903174560216509	NA	0.001	0.791
OTU146620	0.806816553685047	0.693	0.829385315703745	0.829	0.762	0.92	<2e-16	0.885633085896076	0.981580552907531	NA	0	0.529
OTU4324039	0.246661909449574	0.32	0.233967563146731	0.234	0.741	0.271	0.00222	0.877984864864865	0.796062827225131	0.00263209580838323	0.005	0.181
OTU193679	0.717444635315826	0.86	0.784531683988354	0.785	0.245	0.0494	<2e-16	0.469440559440559	0.602843137254902	NA	0.007	0.694
OTU368175	1.07525380226956	1.212	1.07208814087513	1.072	0.978	0.476	<2e-16	0.99075161588181	0.880903752039152	NA	0.001	0.66
OTU553150	0.406240843824965	0.544	0.391237629827401	0.391	0.825	0.183	<2e-16	0.92265306122449	0.73594964028777	NA	0.003	0.566
OTU175148	0.763691635532928	1.135	0.741731658929067	0.742	0.832	0.778	<2e-16	0.925758375634518	0.956880088008801	NA	0	0.744
OTU175497	0.662337832397209	0.992	0.577670495233565	0.578	0.216	0.952	<2e-16	0.435977900552486	0.99008	NA	0.002	0.733
OTU326892	0.611107203983227	0.538	0.425892109876163	0.426	0.00176	0.961	0.000129	0.0122863694267516	0.994007393715342	0.000182442857142857	0.032	0.25
OTU851938	0.383095409127005	0.471	0.404420740210493	0.404	0.76	0.491	0.00541	0.885633085896076	0.885456	0.00619179190751445	0.002	0.162
OTU533969	0.578733704410169	0.681	1.00612269093172	1.006	2.15e-08	0.138	<2e-16	6.36864864864865e-07	0.695943775100402	NA	0.067	0.566
OTU183340	0.223207750000751	0.559	0.292687187141633	0.293	0.132	0.838	<2e-16	0.316886956521739	0.966006042296073	NA	0.004	0.635
OTU175729	0.29867437395524	0.407	0.295287110185479	0.295	0.926	0.928	0.000642	0.964730038022814	0.985409867172676	0.000830823529411765	0	0.2
OTU2056702	0.890279499196943	0.964	0.857304634574422	0.857	0.568	0.308	<2e-16	0.786201005025126	0.848602409638554	NA	0.001	0.762
OTU304973	0.247621487818734	0.427	0.213044939797492	0.213	0.407	0.282	8.99e-13	0.646196531791908	0.806332480818414	5.5625625e-12	0.004	0.435
OTU185186	0.680598724035424	1.084	0.524035295478843	0.524	0.087	0.688	<2e-16	0.241064646464646	0.922582639714625	NA	0.005	0.649
OTU181871	0.594295987545734	0.575	0.886546465713849	0.887	6.72e-05	0.451	6.84e-10	0.00077989052631579	0.87244925124792	1.99164705882353e-09	0.044	0.401
OTU843808	0.402688313145637	0.734	0.424089811393238	0.424	0.64	0.833	<2e-16	0.827486454652532	0.966006042296073	NA	0	0.71
OTU4372625	0.423625006261165	0.635	0.477618255570839	0.478	0.39	0.00202	<2e-16	0.629513991163476	0.56459	NA	0.021	0.523
OTU193446	1.21558127110776	0.839	1.29011440061717	1.29	0.34	0.988	<2e-16	0.576842105263158	0.996018034265104	NA	0.002	0.51
OTU580629	0.831172283747644	0.757	0.75093775077398	0.751	0.174	0.468	<2e-16	0.382172344689379	0.87244925124792	NA	0.003	0.687
OTU189403	1.67751206276723	1.196	1.43242672104978	1.432	0.00482	0.139	<2e-16	0.0276283333333333	0.695943775100402	NA	0.016	0.63
OTU588429	0.333240122679776	0.677	0.418336684781289	0.418	0.0666	0.58	<2e-16	0.201639779005525	0.903174560216509	NA	0.003	0.784
OTU192711	0.512883643231922	0.539	0.489745156769579	0.49	0.657	0.658	3.22e-08	0.833416666666667	0.921740920096852	7.45684210526316e-08	0.001	0.333
OTU196831	0.319331999901589	0.542	0.244773343921996	0.245	0.111	0.0546	8.82e-16	0.284242990654206	0.602843137254902	5.0292e-14	0.013	0.493
OTU105440	0.709137828557464	0.843	0.846525878539509	0.847	0.0547	0.239	<2e-16	0.177694674556213	0.772260115606936	NA	0.007	0.662
OTU175559	0.521811594362242	0.67	0.603841296839928	0.604	0.232	0.385	<2e-16	0.454057142857143	0.8643	NA	0.004	0.578
OTU175550	1.38344380908423	0.833	1.32515350862101	1.325	0.458	0.308	1.19e-13	0.702053146853147	0.848602409638554	1.0472e-12	0.004	0.452
OTU194097	0.455664090568797	0.915	0.425431581833935	0.425	0.619	0.432	<2e-16	0.815413461538462	0.87244925124792	NA	0.001	0.779
OTU194095	0.674100996048214	0.841	0.683509417965027	0.684	0.826	0.0445	<2e-16	0.922829765545362	0.602843137254902	NA	0.004	0.755
OTU495017	0.0752322452208721	0.335	0.96731796013995	0.967	<2e-16	0.425	0.000269	NA	0.869555555555556	0.000361098305084746	0.259	0.417
OTU4349261	0.615862828897364	0.961	0.381452364989149	0.381	8.14e-05	0.933	<2e-16	0.000874650980392157	0.985729577464789	NA	0.018	0.736
OTU178183	0.654072247324401	0.673	0.456197370840939	0.456	0.00362	0.265	1.38e-06	0.0229336416184971	0.790053333333333	2.5656338028169e-06	0.029	0.31
OTU3090117	0.698643898553679	1.114	0.691121732750468	0.691	0.971	0.222	<2e-16	0.990361445783132	0.75669512195122	NA	0.001	0.872
OTU692756	0.216976883742676	0.428	0.737946533835143	0.738	2.58e-08	0.541	2.61e-05	7.25046153846154e-07	0.903174560216509	4.03734375e-05	0.098	0.322
OTU1069592	0.67069357553796	0.626	0.174049051320075	0.174	4.56e-14	0.742	0.0169	6.2472e-12	0.944539071347678	0.018641782729805	0.197	0.306
OTU183662	1.2597773153878	1.228	1.245958977316	1.246	0.949	0.174	<2e-16	0.976623474178404	0.723167286245353	NA	0.001	0.835
OTU369449	0.596871668474669	1.063	0.687610735691541	0.688	0.199	0.0174	<2e-16	0.413859582542695	0.602843137254902	NA	0.009	0.72
OTU195719	0.573945756388404	0.824	0.507444681275404	0.507	0.33	0.0761	<2e-16	0.566896551724138	0.62216384180791	NA	0.007	0.62
OTU4373873	0.579052553811129	0.734	0.478024408896349	0.478	0.121	0.0406	<2e-16	0.297345291479821	0.602843137254902	NA	0.012	0.569
OTU515632	0.548469801240693	0.706	0.709818917399657	0.71	0.00281	0.577	<2e-16	0.0185527710843373	0.903174560216509	NA	0.012	0.699
OTU661266	0.465748902610641	0.55	0.496003131495171	0.496	0.617	0.795	5.56e-13	0.815075812274368	0.961527777777778	3.73179661016949e-12	0.001	0.437
OTU187945	1.23207524146362	0.946	1.3303989212074	1.33	0.337	0.97	<2e-16	0.573527950310559	0.995907942238267	NA	0.002	0.551
OTU184940	0.374523332394094	0.762	0.31303891194035	0.313	0.406	0.558	5.79e-13	0.645828737300435	0.903174560216509	3.75875409836066e-12	0.002	0.437
OTU190676	0.35485586163835	0.757	0.385159328269487	0.385	0.422	0.252	<2e-16	0.660731428571429	0.790053333333333	NA	0.002	0.809
OTU2130151	0.328884153988486	0.509	0.316849745498806	0.317	0.856	0.282	0.00109	0.932904761904762	0.806332480818414	0.00137464968152866	0.004	0.194
OTU4325261	0.746010385615039	0.795	0.775897521987373	0.776	0.599	0.927	<2e-16	0.802572127139364	0.985409867172676	NA	0	0.617
OTU176833	1.58194226025144	1.063	1.54153401524287	1.542	0.464	0.0894	<2e-16	0.706311111111111	0.62216384180791	NA	0.004	0.719
OTU361581	0.477200894384049	0.801	0.496107106490606	0.496	0.746	0.654	<2e-16	0.880798283261803	0.921740920096852	NA	0	0.794
OTU3744858	0.580829479835825	1.002	0.473723276950799	0.474	0.137	0.848	<2e-16	0.321524625267666	0.966006042296073	NA	0.003	0.663
OTU217109	0.267947248643724	0.463	0.250862633056147	0.251	0.724	0.906	2.15e-05	0.869117196056955	0.980549854791868	3.36521739130435e-05	0	0.252
OTU179449	0.484032649993495	0.666	0.488214810436569	0.488	0.914	0.803	<2e-16	0.958606698564593	0.961527777777778	NA	0	0.626
OTU963980	0.0448352545778286	0.201	0.691895804815709	0.692	1.92e-13	0.852	0.14	1.72830769230769e-11	0.966006042296073	0.145894736842105	0.197	0.263
OTU177403	0.396269153899938	0.803	0.422839038133214	0.423	0.546	0.98	<2e-16	0.769172236503856	0.995907942238267	NA	0	0.782
OTU992686	0.0931843127320065	0.272	0.717670376536162	0.718	8.05e-13	0.755	6.02e-08	6.302e-11	0.949482564679415	1.3392808988764e-07	0.145	0.423
OTU178799	0.315751858132705	0.537	0.310713029950769	0.311	0.745	0.893	<2e-16	0.880798283261803	0.977839373163565	NA	0	0.739
OTU174471	0.944513280185442	0.712	0.763218802073097	0.763	0.0107	0.66	1.05e-10	0.051210480349345	0.921740920096852	3.88598130841121e-10	0.017	0.4
OTU181239	0.799236094153712	1.251	0.82970454593525	0.83	0.561	0.0654	<2e-16	0.780274111675127	0.608485245901639	NA	0.003	0.834
OTU181234	0.538180967073123	1.011	0.493649141492397	0.494	0.568	0.358	<2e-16	0.786201005025126	0.863144086021505	NA	0.002	0.662
OTU215855	0.426318769728734	0.894	0.44562424554016	0.446	0.606	0.257	<2e-16	0.809970731707317	0.790053333333333	NA	0.001	0.858
OTU348027	0.786645663768397	1.109	0.7626397940169	0.763	0.666	0.767	<2e-16	0.840853211009174	0.953333333333333	NA	0	0.794
OTU4476964	0.792321226056965	0.983	0.933916203042936	0.934	0.136	0.49	<2e-16	0.320550537634409	0.885456	NA	0.004	0.679
OTU189651	0.266678921721758	0.403	0.34800900391293	0.348	0.0784	0.969	3.39e-06	0.226718733509235	0.995907942238267	5.88789473684211e-06	0.009	0.284
OTU113003	0.406674447001488	0.478	0.232949316887062	0.233	0.0013	0.913	0.0776	0.00956241610738255	0.981580552907531	0.0823849865951743	0.039	0.135
OTU173876	0.210372952065364	0.379	0.205513588231917	0.206	0.928	0.852	1.29e-08	0.964979127134725	0.966006042296073	3.25375796178344e-08	0	0.342
OTU329668	0.469274442002337	0.873	0.492546272504685	0.493	0.627	0.0961	<2e-16	0.821673420738975	0.62216384180791	NA	0.003	0.772
OTU179562	0.396550077754947	0.775	0.358506945762654	0.359	0.293	0.136	<2e-16	0.524718954248366	0.695943775100402	NA	0.003	0.822
OTU495079	0.0453888426613452	0.222	1.08368139607523	1.084	<2e-16	0.141	0.000688	NA	0.695943775100402	0.000884571428571429	0.385	0.506
OTU198450	0.397608012632063	0.491	0.31607989601388	0.316	0.0768	0.875	8.94e-11	0.222969312169312	0.975607960199005	3.40407692307692e-10	0.008	0.397
OTU584978	0.528166080462589	0.943	0.486260993353438	0.486	0.499	0.736	<2e-16	0.724376158940397	0.944539071347678	NA	0.001	0.729
OTU176337	0.661091666033115	1.004	0.386940389984303	0.387	9.47e-05	0.335	<2e-16	0.000979162264150943	0.859414965986395	NA	0.027	0.628
OTU335448	0.334609444799892	0.474	0.202835989402427	0.203	0.00235	0.468	8.18e-12	0.0159975155279503	0.87244925124792	3.95034146341463e-11	0.024	0.427
OTU178965	0.361100622757681	0.831	0.513987676861798	0.514	0.00562	0.178	<2e-16	0.0311086868686869	0.728952380952381	NA	0.009	0.773
OTU4325096	1.26855458520266	1.063	1.32070714757065	1.321	0.74	0.404	<2e-16	0.877984864864865	0.864867924528302	NA	0.001	0.724
OTU157453	0.836984004282019	0.863	0.729255330273698	0.729	0.0412	0.375	<2e-16	0.143806369426752	0.8643	NA	0.007	0.67
OTU3779973	0.339872872585493	0.443	0.313139074786478	0.313	0.522	0.577	3.82e-08	0.7449375	0.903174560216509	8.69379310344828e-08	0.002	0.332
OTU369079	0.446644716665572	0.558	0.357729802798598	0.358	0.132	0.841	1.39e-08	0.316886956521739	0.966006042296073	3.44025e-08	0.006	0.345
OTU180082	2.58741815150347	1.169	2.51683645913243	2.517	0.648	0.389	<2e-16	0.827748251748252	0.8643	NA	0.001	0.766
OTU2617854	0.961195383876512	1.108	0.739418205999081	0.739	0.00222	0.408	<2e-16	0.015207	0.864867924528302	NA	0.012	0.718
OTU4387453	0.743128522105921	0.86	0.770664896504175	0.771	0.844	0.0816	<2e-16	0.928312	0.62216384180791	NA	0.006	0.535
OTU195883	0.209944033764454	0.407	0.192869522342833	0.193	0.669	0.187	4.42e-08	0.840853211009174	0.738885813148789	1.00018285714286e-07	0.005	0.332
OTU4331723	0.833626104102194	0.618	0.725232412066413	0.725	0.0591	0.757	3.33e-11	0.18559770773639	0.950928089887641	1.35946391752577e-10	0.009	0.407
OTU177217	0.966691562550643	0.92	1.12239007547083	1.122	0.0535	0.058	<2e-16	0.175556886227545	0.608485245901639	NA	0.01	0.686
OTU328105	0.102984579342152	0.238	0.144054268028338	0.144	0.17	0.504	0.203	0.374136546184739	0.888757097791798	0.2088	0.009	0.08
OTU366727	0.810214032185261	1.076	0.809938174836863	0.81	0.785	0.0176	<2e-16	0.893416407061267	0.602843137254902	NA	0.006	0.766
OTU182799	1.45555848951392	1.132	1.28181567940103	1.282	0.0567	0.14	<2e-16	0.180125217391304	0.695943775100402	NA	0.011	0.542
OTU188887	1.33401849613919	0.731	1.37563572985524	1.376	0.349	0.795	<2e-16	0.584868501529052	0.961527777777778	NA	0.002	0.591
OTU364341	0.517708824010822	0.917	0.492567406628199	0.493	0.544	0.238	<2e-16	0.767341055341055	0.772260115606936	NA	0.001	0.912
OTU183147	0.292605823794928	0.6	0.352561481924192	0.353	0.218	0.831	<2e-16	0.43759706959707	0.966006042296073	NA	0.002	0.626
OTU174279	0.827690108218101	0.96	0.859725887007845	0.86	0.885	0.0597	<2e-16	0.942772815533981	0.608485245901639	NA	0.004	0.729
OTU178557	0.31205130456562	0.594	0.293600425127523	0.294	0.641	0.419	<2e-16	0.827486454652532	0.867485185185185	NA	0.001	0.802
OTU360518	1.08154878329336	1.182	0.920020164117951	0.92	0.0295	0.0509	<2e-16	0.115060498220641	0.602843137254902	NA	0.008	0.768
OTU180659	0.506864627405002	0.669	0.435399610823861	0.435	0.149	0.112	<2e-16	0.338804979253112	0.659031578947368	NA	0.007	0.619
OTU187350	0.237449756220815	0.513	0.258353588130692	0.258	0.622	0.155	<2e-16	0.817400479616307	0.695943775100402	NA	0.003	0.646
OTU4127460	1.71349999821721	1.157	1.35095185991577	1.351	1.7e-05	0.0984	<2e-16	0.000245157894736842	0.62216384180791	NA	0.029	0.69
OTU182497	1.20417590924276	1.084	1.049869720003	1.05	0.00958	0.862	<2e-16	0.0477258181818182	0.969533199195171	NA	0.006	0.792
OTU182491	0.408490560836885	0.487	0.426769100759467	0.427	0.791	0.0636	0.000424	0.893748453608247	0.608485245901639	0.000565333333333333	0.012	0.215
OTU3096648	0.56142070842833	0.843	0.468658625252063	0.469	0.0769	0.0194	<2e-16	0.222969312169312	0.602843137254902	NA	0.008	0.793
OTU185059	0.373628186325886	0.595	0.316778073845149	0.317	0.275	0.0727	3.88e-12	0.504013377926421	0.620447328244275	2.10476712328767e-11	0.011	0.425
OTU362344	0.364961625870921	0.471	0.4097473366031	0.41	0.437	0.0516	4.16e-07	0.678402266288952	0.602843137254902	8.32e-07	0.013	0.312
OTU199698	0.593950519173237	0.673	0.598143604480261	0.598	0.843	0.0724	4.34e-13	0.928312	0.620447328244275	3.069e-12	0.008	0.442
OTU186592	0.816731013186597	1.001	0.959976473122896	0.96	0.00805	0.595	<2e-16	0.0418142180094787	0.903174560216509	NA	0.005	0.837
OTU199524	0.61548730771115	0.58	0.5284092421519	0.528	0.115	0.579	2.49e-11	0.290414746543779	0.903174560216509	1.06025806451613e-10	0.007	0.409
OTU1089121	1.08562426829653	0.703	0.408961345211929	0.409	<2e-16	0.194	0.0687	NA	0.739080536912752	0.0731322580645161	0.247	0.324
OTU4468234	3.54451318614591	0.872	3.51039295237152	3.51	0.977	0.564	<2e-16	0.99075161588181	0.903174560216509	NA	0	0.817
OTU291711	0.296632703065666	0.347	0.356814898974708	0.357	0.149	0.668	0.000429	0.338804979253112	0.921740920096852	0.000570080536912752	0.008	0.212
OTU369017	0.49551481995653	0.787	0.400478198014497	0.4	0.0943	0.171	<2e-16	0.254745945945946	0.72142641509434	NA	0.007	0.659
OTU4349660	1.14933649179587	0.99	1.05619363863861	1.056	0.0949	0.57	<2e-16	0.254927450980392	0.903174560216509	NA	0.004	0.67
OTU188321	0.751069129809824	0.895	0.811359203700357	0.811	0.231	0.159	<2e-16	0.453720430107527	0.699850393700787	NA	0.003	0.767
OTU181914	1.1443649427812	0.975	1.09806491127179	1.098	0.268	0.0876	<2e-16	0.496162162162162	0.62216384180791	NA	0.005	0.742
OTU328892	0.476848409837176	0.753	0.49652977581269	0.497	0.743	0.44	<2e-16	0.879403887688985	0.87244925124792	NA	0.001	0.582
OTU195757	0.41460915748888	0.74	0.414971168893841	0.415	0.937	0.54	<2e-16	0.970654064272212	0.903174560216509	NA	0	0.756
OTU177234	0.162298214370411	0.336	0.178116219295537	0.178	0.71	0.718	0.00274	0.857949283351709	0.93839115250291	0.00321970326409496	0.001	0.174
OTU177237	2.32778013209527	0.982	2.4850755894211	2.485	0.0566	0.553	<2e-16	0.180125217391304	0.903174560216509	NA	0.007	0.607
OTU989234	0.647788560137256	1.02	0.759318171082998	0.759	0.0444	0.584	<2e-16	0.15254670846395	0.903174560216509	NA	0.003	0.823
OTU181003	0.713211864883132	0.901	0.678494898656876	0.678	0.587	0.989	<2e-16	0.796227722772277	0.996127927927928	NA	0	0.698
OTU181008	0.434709780393542	0.734	0.348964164581939	0.349	0.165	0.4	<2e-16	0.363863179074447	0.8643	NA	0.005	0.548
OTU182264	0.572494639607968	0.865	0.521167794028125	0.521	0.395	0.501	<2e-16	0.63385065885798	0.888757097791798	NA	0.001	0.714
OTU191180	0.714443384679486	0.849	0.671068291910886	0.671	0.455	0.799	<2e-16	0.699966386554622	0.961527777777778	NA	0.001	0.741
OTU176785	0.90789941136242	0.739	0.956199222485837	0.956	0.594	0.633	1.27e-15	0.799783783783784	0.919083116883117	5.0292e-14	0.001	0.485
OTU4370025	0.412323611052198	0.701	0.447655645721236	0.448	0.456	0.2	<2e-16	0.699966386554622	0.740397350993378	NA	0.003	0.688
OTU185588	0.895902971096672	0.862	1.0866760307781	1.087	0.0101	0.183	<2e-16	0.0498630630630631	0.73594964028777	NA	0.01	0.734
OTU560336	1.15129497465928	1.206	1.11581144950969	1.116	0.678	0.544	<2e-16	0.846341685649203	0.903174560216509	NA	0.001	0.726
OTU180637	1.52897566897026	1.119	1.60725311437414	1.607	0.474	0.692	<2e-16	0.711880920162382	0.922582639714625	NA	0.001	0.806
OTU174439	1.55045128296009	1.111	1.6342144345134	1.634	0.329	0.555	<2e-16	0.566065934065934	0.903174560216509	NA	0.001	0.745
OTU182854	0.351408383955654	0.439	0.334479925082781	0.334	0.775	0.741	1.06e-11	0.892994797086368	0.944539071347678	5.05734939759036e-11	0	0.411
OTU189205	0.506133336163846	0.941	0.508077811810648	0.508	0.919	0.0295	<2e-16	0.96017540514776	0.602843137254902	NA	0.002	0.888
OTU189754	0.619386846543171	0.862	0.366598859311528	0.367	3.06e-05	0.69	<2e-16	0.000404067469879518	0.922582639714625	NA	0.026	0.667
OTU3333303	1.26186899858261	0.689	2.86665913225622	2.867	<2e-16	0.0974	0.0162	NA	0.62216384180791	0.0179195530726257	0.49	0.56
OTU174924	0.403127705477082	0.563	0.287877440165794	0.288	0.0251	0.111	7.84e-13	0.100767765567766	0.659031578947368	4.928e-12	0.018	0.444
OTU294922	0.155198449840728	0.273	0.170661130823315	0.171	0.678	0.388	0.034	0.846341685649203	0.8643	0.0368876712328767	0.003	0.123
OTU215231	0.660856061212018	0.62	0.415284320524608	0.415	6.76e-05	0.603	3.05e-07	0.00077989052631579	0.904904697986577	6.22577319587629e-07	0.047	0.338
OTU1100972	0.719476407755378	0.816	0.446053061159411	0.446	0.00131	0.0654	2.79e-05	0.00957173333333333	0.608485245901639	4.29898832684825e-05	0.043	0.28
OTU193572	0.218615688943729	0.412	0.201482697629101	0.201	0.502	0.042	1.81e-14	0.725846965699208	0.602843137254902	2.3892e-13	0.01	0.469
OTU191043	1.13050223315696	1.092	1.03293611229027	1.033	0.0629	0.0862	<2e-16	0.195736338028169	0.62216384180791	NA	0.007	0.734
OTU644946	0.455104900546335	0.516	1.82576940452677	1.826	<2e-16	0.384	0.261	NA	0.8643	0.266381443298969	0.451	0.485
OTU195207	0.34542079909484	0.712	0.296815430256289	0.297	0.27	0.636	<2e-16	0.496510067114094	0.920705882352941	NA	0.002	0.625
OTU850905	0.405496657937617	0.83	0.421727040537214	0.422	0.738	0.782	<2e-16	0.877275488069414	0.959158469945355	NA	0	0.784
OTU196518	0.180031154700013	0.38	0.231683612093997	0.232	0.199	0.215	1.3e-06	0.413859582542695	0.748783950617284	2.42830188679245e-06	0.01	0.295
OTU176660	1.2844101204095	1.299	1.2732553921656	1.273	0.881	0.402	<2e-16	0.942772815533981	0.8643	NA	0.001	0.765
OTU182117	0.456116088124555	0.576	0.455407034416461	0.455	0.884	0.178	<2e-16	0.942772815533981	0.728952380952381	NA	0.004	0.527
OTU555945	0.730200572074686	0.828	0.467574515793028	0.468	0.00122	0.349	3.23e-07	0.00903459459459459	0.861689956331878	6.55938461538462e-07	0.033	0.329
OTU291733	0.553672527970183	0.697	0.668117844827883	0.668	0.0946	0.572	<2e-16	0.254745945945946	0.903174560216509	NA	0.007	0.505
OTU365717	0.559546460120124	0.612	0.680420762407779	0.68	0.0315	0.239	<2e-16	0.121136842105263	0.772260115606936	NA	0.011	0.581
OTU197112	0.510564968252821	0.846	0.453189648966402	0.453	0.257	0.482	<2e-16	0.486480138169257	0.880903752039152	NA	0.002	0.795
OTU183532	0.331808242805124	0.463	0.343851055240556	0.344	0.854	0.878	5.15e-05	0.932904761904762	0.975749502982107	7.5814126394052e-05	0	0.239
OTU332732	0.371995218138379	0.549	0.353284772347199	0.353	0.504	0.000516	<2e-16	0.725865965834428	0.465088	NA	0.024	0.552
OTU4331760	0.675919313609159	0.944	0.466969560790105	0.467	0.000642	0.104	<2e-16	0.00521208888888889	0.642386740331492	NA	0.019	0.689
OTU193364	0.488736439967866	0.654	0.675659168417647	0.676	0.00173	0.0534	<2e-16	0.012154358974359	0.602843137254902	NA	0.024	0.594
OTU193367	0.212707677298055	0.337	0.214610526012101	0.215	0.981	0.103	0.000107	0.991619047619048	0.642386740331492	0.00015408	0.009	0.235
OTU308860	2.04607280157587	0.985	1.85067253027758	1.851	0.00464	0.977	<2e-16	0.0271948663101604	0.995907942238267	NA	0.011	0.688
OTU184610	0.971153045875385	1.08	1.27864251483145	1.279	3.35e-05	0.941	<2e-16	0.00042693023255814	0.986101123595506	NA	0.021	0.726
OTU167502	1.0891558579809	1.02	0.779873809619691	0.78	3.47e-05	0.0799	<2e-16	0.000437140229885057	0.62216384180791	NA	0.029	0.679
OTU183885	1.26803936295322	1.158	1.41807555965656	1.418	0.0395	0.661	<2e-16	0.14010355987055	0.921740920096852	NA	0.004	0.804
OTU204093	1.05948509462291	0.658	1.21247847031666	1.212	0.0385	0.00561	1.08e-07	0.138347540983607	0.596605454545455	2.28705882352941e-07	0.034	0.341
