Taxa	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
Gemmatimonadetes	0.0664425181735002	0.0831953019584084	0	0.268859738116711	0.888994110750365	0.315133840308799	0.262972495635629	0.224035062010878	0.00353459080322934	0.318648578508694	0.998815044225214	0.419357858312338	0.40071999334953	0.78612636546922	0.00706918160645867
Cloacimonetes	0.0215696434897644	0	0	0.293791130804149	0.380589138857759	0.542271446636857	1	0.54628300521212	0.0508238150786893	0.335761292347599	0.998815044225214	0.642692084902942	1	0.927755723485905	0.0707113948920894
Fusobacteria	0.357480403305451	0.516040480899755	0.0442495621236677	0.00108559186415243	0.153834854462325	0.0112771570243088	0.000668114678857301	0.0701939750824668	0.00429694256896345	0.00267222612714444	0.615339417849302	0.0277591557521446	0.00237551885815929	0.770471258923593	0.00808836248275473
Synergistetes	0.399809717212446	0.396231045413419	0.0501713787930516	0.00174040805512248	0.998815044225214	0.00128073385896532	0.00738140101569285	0.883922154460532	7.47172315036483e-08	0.00371287051759461	0.998815044225214	0.00341529029057419	0.018169602500167	0.927755723485905	5.11370765546853e-07
Thermodesulfobacteria	0.189977399001811	0.136624686153274	0.0447182510934897	0.0477932022306285	0.511568626840392	0.0470742934574132	0.396435663654283	0.0381127056562175	0.845955536647388	0.0804938142831638	0.998815044225214	0.088610434743366	0.551562662475525	0.770471258923593	0.933468178369532
Acidobacteria	0.466187125233189	0.389658390545341	0	6.5072517185842e-05	0.616425366370334	3.50240571223015e-05	0.00389905957124415	0.713837680173953	2.31638548577748e-08	0.000208232054994694	0.998815044225214	0.000140096228489206	0.0103974921899844	0.927755723485905	3.6905468728048e-07
Unclassified	2.75980913549132	2.70352740876463	2.16329652858194	1.16891669330173e-33	0.124561418261362	1.66533453693773e-15	1.88737914186277e-15	0.0963089073654491	0.115635149978127	1.87026670928276e-32	0.569423626337656	1.77635683940025e-14	2.25005199657365e-14	0.770471258923593	0.148012991972002
Deferribacteres	0.138435817449517	0.0996628202374029	0	0.0286334928616296	0.617913878779664	0.023754242487157	0.230420756996118	0.530285761133665	0.0121839060389821	0.053898339504244	0.998815044225214	0.0542954113992159	0.368673211193789	0.927755723485905	0.0205202628024962
Spirochaetes	0.94067452399648	1.12699278518084	0.87624699262598	0.0636127825238821	0.0824906120918796	0.824457953538854	0.120446302347993	0.69307046499272	2.36183724263347e-07	0.0969337638459155	0.439949931156691	0.837976107563976	0.226722451478576	0.927755723485905	1.25964652940452e-06
Aquificae	0.151664669345537	0.121194453073046	0	0.0436540528027154	0.799357319875632	0.0339024209358718	0.19640595051569	0.241885521015162	0.0136610668507367	0.0776072049826052	0.998815044225214	0.0678048418717436	0.330788969289583	0.78612636546922	0.0218577069611787
