Axis	% explained	Origin p-value	Time p-value	Individual p-value
MDS1	80.740909917299	1.10586651992477e-57	0.656831089320427	0.163206871876811
MDS2	2.50402281195187	0.595844870455835	0.0871813685330869	0.999980974096431
MDS3	1.63262532093196	0.00177483653124054	0.200963889068664	0.0114567466987402
MDS4	1.34779121685333	0.272162516436734	0.962028395598094	0.27397494575537
MDS5	1.1485428324355	0.187490294060781	0.351470019731046	0.107012573121738
MDS6	0.939368245757924	0.617424319568366	0.911443120209156	0.999971088718302
MDS7	0.896153857858398	0.90722766570027	0.605623665292104	0.123914833812071
MDS8	0.804542424135247	0.911181216789762	0.124398134204695	0.999968831209513
