Axis	% explained	Origin p-value	Time p-value	Individual p-value
MDS1	93.008053082261	2.93226074927564e-38	0.42255357374881	0.701866465996909
MDS2	2.37372122837733	2.08571925423402e-12	0.0323744914956738	0.999973201794792
MDS3	1.11181510310966	0.306365621716099	0.612664169499342	0.000196955321380652
MDS4	0.625965316156871	0.911366636287019	0.680837170005281	0.612101071565991
MDS5	0.338614179639595	0.6361627185415	0.774439466291168	0.999968761046666
MDS6	0.316231751941796	0.860897553805238	0.918805133630033	0.113983721269416
MDS7	0.309716394315612	0.84029532110185	0.906610356154447	0.0537264855065682
MDS8	0.242366676103233	0.0321373927901056	0.3933061894472	0.612512679949233
