Axis	% explained	Origin p-value	Time p-value	Individual p-value
MDS1	87.8129701133471	7.26446830120318e-43	0.316183869390587	0.36387717695098
MDS2	1.52100761944283	0.000311708698366915	0.0415016210973158	0.999980208712456
MDS3	1.2467715459385	3.88366510797086e-05	0.684643282130412	0.147851933465773
MDS4	0.959473014185484	0.000523570105491355	0.474516901988504	0.450898291504921
MDS5	0.832390947371459	0.205645125987211	0.292645444944995	0.00828742343793847
MDS6	0.765763037058484	0.0404466440155363	0.846653607534173	0.427714386602549
MDS7	0.560708140190932	0.37708974017884	0.445652809526958	0.999992460053759
MDS8	0.507330891882247	0.628891101089412	0.0753136782391097	0.0377294113479877
