Taxa	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
Synergistetes	0.0455414183062529	0	0	0.803012571197382	0.840905651326766	0.896350322235642	1	0.326643618166377	0.971435235214311	0.803012571197382	0.988285755840166	0.896350322235642	1	0.576358757000635	0.999824597780446
Actinobacteria	1.13398506156711	0.945665664100936	0	0.14161721176185	0.909086687543315	0.118464312348825	0.329957326859311	0.260526513374593	0.000554019094691715	0.22658753881896	0.988285755840166	0.23692862469765	0.527931722974898	0.576358757000635	0.00221607637876686
Firmicutes	6.03640088204129	5.56079439938321	0	5.38685509098407e-20	0.514453431340478	1.65423230669148e-14	4.51860771022439e-14	0.305091574230293	0.00609746402519809	2.15474203639363e-19	0.988285755840166	6.61692922676593e-14	1.80744308408975e-13	0.576358757000635	0.0121949280503962
Viruses_noname	0.15471784018103	0	0	0.514810774400685	0.592111117716982	0.717908020563368	1	0.547433569400003	0.999824597780446	0.686414365867579	0.988285755840166	0.896350322235642	1	0.693683930319859	0.999824597780446
Bacteroidetes	6.31289435457093	5.82935189991014	0	2.02486257336481e-21	0.500575350997146	7.88258347483861e-15	3.1641356201817e-14	0.638509631881341	0.284250732662959	1.61989005869184e-20	0.988285755840166	6.30606677987089e-14	1.80744308408975e-13	0.693683930319859	0.454801172260735
Euryarchaeota	0.122484749125543	0	0	0.640548157966503	0.703496343835005	0.800711276007747	1	0.154266394455753	0.589759723846064	0.732055037676004	0.988285755840166	0.896350322235642	1	0.576358757000635	0.786346298461418
Verrucomicrobia	1.64515522079336	1.56283146522423	0	0.0688201727233348	0.988285755840166	0.0561974135671447	0.143739785307799	0.360224223125397	2.33664056486489e-05	0.13764034544667	0.988285755840166	0.149859769512386	0.287479570615598	0.576358757000635	0.000186931245189191
Proteobacteria	1.66488688775938	3.19716209250099	0.90537975918789	0.0164920703391487	0.0343632121543294	0.583478134297618	0.0298274355808736	0.693683930319859	0.00526437536164798	0.0439788542377298	0.274905697234635	0.896350322235642	0.079539828215663	0.693683930319859	0.0121949280503962
