MDS Axis	% variation explained	Origin adj p-value	Individual adj p-value
MDS1	27.070783707208	4.52762072812162e-12	0.984051619690213
MDS2	11.540025484953	0.0382439467890223	1.60042655353905e-05
MDS3	8.50612275999338	0.381051310391177	0.00254515030459406
MDS4	7.72021319973073	0.668855927228569	0.00122350764946396
MDS5	6.9888015348113	0.381051310391177	1.60042655353905e-05
MDS6	5.78418701612757	0.0087377673835932	0.0885878837420237
MDS7	5.50440596623579	0.667681535493721	0.00122350764946396
MDS8	4.54733288260274	0.187655594896315	0.0203752003118568
