Taxa	stoolMeans	swabMeans	Origin p-value	Time p-value	Individual p-value	Origin (adj p-value)	Time (adj p-value)	Individual (adj p-value)
OTU183385	0.252121279330385	0.223592031757592	0.723322964685971	0.711498535396307	0.000604845981556753	0.999999461192889	0.998351084606317	0.000659724690127269
OTU145572	0.318374668815195	0.323901921911459	0.995768315199025	0.975271314284821	5.58897985287925e-29	0.999999461192889	0.998351084606317	1.35248473496082e-28
OTU4435784	0.610501623526365	0.478206924959861	0.116539163845465	0.390514718754426	1.12484990528933e-26	0.440171571551452	0.998351084606317	2.46584743943819e-26
OTU183162	0.220345806341953	0.247258807910654	0.843185156779047	0.889902224247239	2.35879860828862e-24	0.999999461192889	0.998351084606317	4.73453652435669e-24
OTU181833	0.241916958881758	0.322020710272499	0.173959473771468	0.754290640978085	3.89974910241489e-17	0.573707055092923	0.998351084606317	6.20187695092439e-17
OTU177466	1.00085190668849	0.975215402720634	0.967019916428012	0.760801611710768	6.82095251448121e-50	0.999999461192889	0.998351084606317	1.12144483988088e-48
OTU367889	0.497814657322175	0.522642513352127	0.947697963397342	0.417641746933351	1.02309913171053e-33	0.999999461192889	0.998351084606317	3.19504142249266e-33
OTU368698	0.373710433897436	0.403948863844801	0.846183182326421	0.595193026389272	1.03226660787458e-15	0.999999461192889	0.998351084606317	1.58309199945649e-15
OTU177602	0.693350147543584	0.793659235893544	0.395641384018172	0.571475206555672	3.20329037825492e-23	0.927310413694583	0.998351084606317	6.16399077949915e-23
OTU583974	0.243257329745817	0.452806808330218	0.000682366807351512	0.39490810147453	5.00986772899603e-14	0.00598249102089592	0.998351084606317	7.3892244340601e-14
OTU4301298	0.814724194764775	0.814883426839526	0.999998904126814	0.602720064271057	7.1038340669014e-55	0.999999461192889	0.998351084606317	2.20613513522104e-53
OTU149109	0.336743514373536	0.211442442517578	0.00914034039913063	0.306088355740666	9.24694294531439e-09	0.0594122125943491	0.998351084606317	1.18014637133122e-08
OTU198696	0.271289348585768	0.226822805394707	0.367776409644194	0.883486688023805	5.28587584953008e-08	0.897759882057224	0.998351084606317	6.57353637349792e-08
OTU192462	1.05096005112774	1.08243955449723	0.947880684638795	0.444509636595488	3.1338425835572e-40	0.999999461192889	0.998351084606317	1.57113722350536e-39
OTU931528	0.127835544388157	0.900802805197623	1.13786605516437e-18	0.456558329889335	4.75898915508476e-05	3.63466928478218e-17	0.998351084606317	5.37972687096538e-05
OTU752354	0.371274014443158	0.444396620810298	0.52829563654547	0.241948816461742	1.63203663423958e-36	0.999999461192889	0.998351084606317	5.94337771035782e-36
OTU172233	0.405944193431088	0.326601180036542	0.191886135656778	0.844452838229297	5.23698738417665e-10	0.60601327588779	0.998351084606317	6.87200926702992e-10
OTU186652	0.998332452382455	1.0935680765606	0.557484223244044	0.204649724679088	8.30116507549149e-32	0.999999461192889	0.998351084606317	2.35550826253794e-31
OTU198439	0.407034720541792	0.521465471358695	0.161352702634597	0.705703492260206	8.04856276588925e-29	0.544991907992385	0.998351084606317	1.93511681123961e-28
OTU2029459	0.430299268752208	0.436023890364649	0.995969033490516	0.489874434559553	1.35791984172408e-36	0.999999461192889	0.998351084606317	5.02700126836929e-36
OTU179812	0.538012451103017	0.533876826175434	0.998444646883309	0.418131134777555	5.88087970018695e-34	0.999999461192889	0.998351084606317	1.85729477536978e-33
OTU174170	0.395014106713822	0.384038047637793	0.985998088876481	0.453465939819275	1.34441594684464e-33	0.999999461192889	0.998351084606317	4.17515841270085e-33
OTU4381553	1.58571613971347	1.56584869284119	0.985694448963426	0.965061150574253	1.50872196501285e-36	0.999999461192889	0.998351084606317	5.51225868262864e-36
OTU177859	1.89544306623253	1.8862798140592	0.992930012692151	0.515436458981519	6.17367036002174e-22	0.999999461192889	0.998351084606317	1.12413085708539e-21
OTU1021043	0.24623502632915	0.16669108170944	0.0687018410471392	0.843846744247722	0.00100344399586204	0.306662433391832	0.998351084606317	0.00108391341775242
OTU370046	0.289776991009168	0.36385790491871	0.356880009598751	0.661430725152558	2.49940370300715e-24	0.880008816166801	0.998351084606317	4.9988074060143e-24
OTU196211	0.185186264863683	0.255515225006868	0.10748350222227	0.345743007338598	3.01339101505228e-05	0.414726794122817	0.998351084606317	3.4377256681923e-05
OTU185286	0.481792588885307	0.482325048813728	0.999978420471988	0.218353843174471	8.06785377621334e-51	0.999999461192889	0.998351084606317	1.55514836582871e-49
OTU527041	0.30907474102782	0.408236738138857	0.0279916716590038	0.784326862854096	0.000268411529707052	0.147616457145124	0.998351084606317	0.00029535835650835
OTU4345850	0.659265656362039	0.618950380992315	0.917740357210351	0.972427008619544	2.0152138051554e-38	0.999999461192889	0.998351084606317	8.90517404807799e-38
OTU192698	0.605890448357844	0.512779428473397	0.550511710463508	0.818330853828239	7.95537318989445e-40	0.999999461192889	0.998351084606317	3.850262868529e-39
OTU183973	0.913563039417488	0.890362957045014	0.969466273800437	0.51109028595139	9.48340542622437e-43	0.999999461192889	0.998351084606317	6.23673368618755e-42
OTU192696	0.954803210312189	1.06519239156044	0.328577870324338	0.362159281697049	9.21963331076512e-14	0.846428707425368	0.998351084606317	1.3509239897032e-13
OTU185759	0.169418529468395	0.137926134770331	0.510803438906265	0.816702494758645	6.20026722073813e-08	0.999999461192889	0.998351084606317	7.68503187670203e-08
OTU42372	1.05312801578133	1.11930877440046	0.806157178355825	0.597670952797306	5.73755219088116e-25	0.999999461192889	0.998351084606317	1.16628788171003e-24
OTU4362300	0.500900371535097	0.417289828889955	0.475844219228397	0.622489503214117	2.34178414652057e-41	0.999999461192889	0.998351084606317	1.26478969845894e-40
OTU741701	0.307351471091988	1.06325820318049	7.75585834737901e-15	0.527481684145339	2.28990802762523e-05	1.73420992647395e-13	0.998351084606317	2.62038605412999e-05
OTU197208	0.269267673077026	0.235920472159754	0.639941090431936	0.824931641853158	6.25339231270965e-10	0.999999461192889	0.998351084606317	8.16739790374928e-10
OTU851668	0.10408165670031	0.598626750732616	4.53664214059885e-10	0.903077560308623	0.000134415492577438	9.22175620579913e-09	0.998351084606317	0.000149827039582827
OTU197624	0.534183234695151	0.608325422829361	0.61462598630021	0.083332292742294	3.30977858030466e-30	0.999999461192889	0.998351084606317	8.52611164235165e-30
OTU179662	1.91720052708375	1.90365662268101	0.986503431413606	0.345002767445215	3.40174602753139e-17	0.999999461192889	0.998351084606317	5.44084700826909e-17
OTU179665	0.534272245980718	0.553229421293132	0.966627853179637	0.801868768133516	1.989481826674e-41	0.999999461192889	0.998351084606317	1.07972848651531e-40
OTU178822	0.476399281421912	0.422502568839526	0.719921188146297	0.581825868237444	1.39726046599059e-36	0.999999461192889	0.998351084606317	5.13860921374171e-36
OTU175703	1.49722117377539	1.36755460617512	0.415356874888487	0.757470727373041	3.17736567236053e-38	0.957461827062533	0.998351084606317	1.3876151647262e-37
OTU178751	0.215630235854054	0.155597365553956	0.157639772717853	0.226170440277162	3.58258367320428e-05	0.538676095286848	0.998351084606317	4.05808363388286e-05
OTU174353	0.155251707731606	0.124472739313866	0.446659801188472	0.493155142623115	0.0338990114292775	0.994752306232493	0.998351084606317	0.0348978773277461
OTU3203801	0.447617271554454	0.69694962908556	0.00133487177479405	0.790785010921081	2.03273263240761e-20	0.0108143959726069	0.998351084606317	3.53986773057898e-20
OTU188735	0.257741978404356	0.281391757969585	0.844315947227489	0.987423445356543	2.9492224895317e-15	0.999999461192889	0.998351084606317	4.4738544685162e-15
OTU181853	0.772926403006512	0.753866331248178	0.976308328713123	0.852416932894948	6.6974582576481e-33	0.999999461192889	0.998351084606317	1.99142508831132e-32
OTU523036	0.58613027746929	0.102108442931712	4.51174089551507e-20	0.484758874609438	0.804565013504999	1.52852312763207e-18	0.998351084606317	0.805285304475013
OTU189282	1.49308278876339	1.16270759203429	0.0128228746056914	0.963308412737083	5.54622965679442e-44	0.0800892391573353	0.998351084606317	4.02641867291958e-43
OTU184349	0.641686423722889	0.650628848176119	0.992923332711241	0.820558718572565	5.55661474389971e-27	0.999999461192889	0.998351084606317	1.2399790985389e-26
OTU180108	0.381873998927934	0.292870024911708	0.347377810556641	0.656989678481905	1.20165895772652e-23	0.872174330524883	0.998351084606317	2.3486970537382e-23
OTU350052	0.364831136099465	0.41489264532352	0.714364230442106	0.720767790871379	1.67675543071041e-22	0.999999461192889	0.998351084606317	3.14005455868381e-22
OTU4325533	2.43985988365704	2.21183452413285	0.133354239371263	0.340903438780264	1.26261585355403e-47	0.484058570185297	0.998351084606317	1.41160452427341e-46
OTU310247	0.221117987349243	0.227492652269658	0.9758862232589	0.535740161356659	0.00120288167067392	0.999999461192889	0.998351084606317	0.00129309779597447
OTU187604	0.18539674250587	0.211959094264663	0.671825836812594	0.29331064249424	0.0425425527681543	0.999999461192889	0.998351084606317	0.0436353889860519
OTU186263	0.576116695071148	0.437945590804967	0.212571521809084	0.247410381483497	1.93992726657244e-30	0.644051385860585	0.998351084606317	5.05556802803726e-30
OTU189866	0.419970669000771	0.449383127283849	0.912533760979827	0.418361680139276	3.91147812436662e-25	0.999999461192889	0.998351084606317	7.97998639241219e-25
OTU246717	0.162179579801316	0.859645429474573	3.50692757148156e-15	0.674738830543767	7.54431029916706e-07	8.52335874981822e-14	0.998351084606317	9.08894279576376e-07
OTU3805726	0.18036051508563	1.31890292508339	1.22247826088578e-34	0.19421056916187	0.00121478338951913	1.13894224639192e-32	0.998351084606317	0.00130463768442112
OTU175397	0.55304013847482	0.4822599576513	0.483349386820948	0.970214063756624	2.4667383867231e-10	0.999999461192889	0.998351084606317	3.28311132899574e-10
OTU2575651	1.19939127830864	1.23171617254718	0.956238943801953	0.750008870161947	9.00589599250011e-48	0.999999461192889	0.998351084606317	1.03799914635207e-46
OTU2550241	0.791303760975251	0.873650157452009	0.750046388992065	0.756834329420906	1.12002536135802e-38	0.999999461192889	0.998351084606317	5.00875341599307e-38
OTU173874	1.23550014154372	1.31834836566073	0.726529050350851	0.673045998749194	6.73505580221559e-38	0.999999461192889	0.998351084606317	2.84143108938756e-37
OTU609964	0.0830576995193544	1.18212942096824	6.37564244407354e-34	0.301944896005133	0.0241161786529231	5.09140589462444e-32	0.998351084606317	0.0248955565410601
OTU174842	1.09740758509578	1.08562096487652	0.993202261658028	0.503579974854095	1.43959868333441e-45	0.999999461192889	0.998351084606317	1.2875770623743e-44
OTU174846	0.313179146428949	0.450151016979998	0.0193310191359525	0.812244439887491	4.14073584702473e-13	0.109151916131288	0.998351084606317	5.96564777960521e-13
OTU327704	0.480239182786549	0.477003465676147	0.999247473785295	0.51351278323195	3.2297647544206e-30	0.999999461192889	0.998351084606317	8.33920784166797e-30
OTU198053	0.420014382416607	0.432635058827736	0.984761486623335	0.732049131589293	3.19966825349211e-62	0.999999461192889	0.998351084606317	2.75171469800321e-60
OTU175585	1.03504854136567	0.967285304482263	0.798685645835795	0.762168710339581	2.07144351292704e-46	0.999999461192889	0.998351084606317	1.99644297194175e-45
OTU146620	0.806816553685047	0.829385315703745	0.934989280178685	0.935604577200179	1.61950202898419e-18	0.999999461192889	0.998351084606317	2.65874195066714e-18
OTU4324039	0.246661909449574	0.233967563146731	0.908453109324996	0.316931502025778	0.00222072559334316	0.999999461192889	0.998351084606317	0.00235110910355839
OTU193679	0.717444635315826	0.784531683988354	0.702010175092184	0.252479352106723	1.08735254391641e-32	0.999999461192889	0.998351084606317	3.19910564236459e-32
OTU368175	1.07525380226956	1.07208814087513	0.99955637078439	0.714853830507381	3.3035254887257e-29	0.999999461192889	0.998351084606317	8.11723405801172e-29
OTU553150	0.406240843824965	0.391237629827401	0.958178288819171	0.370107743259585	4.2801221610667e-21	0.999999461192889	0.998351084606317	7.5834811031261e-21
OTU175148	0.763691635532928	0.741731658929067	0.976835787082143	0.880396591668262	2.36844276379112e-39	0.999999461192889	0.998351084606317	1.12199958047393e-38
OTU175497	0.662337832397209	0.577670495233565	0.61745678259449	0.955315531092423	1.10603091146139e-37	0.999999461192889	0.998351084606317	4.51292904749575e-37
OTU326892	0.611107203983227	0.425892109876163	0.000683036848928935	0.982058420862205	0.000128752565099094	0.00598249102089592	0.998351084606317	0.00014392067523254
OTU851938	0.383095409127005	0.404420740210493	0.926277282281896	0.526852960637267	0.00541059704402064	0.999999461192889	0.998351084606317	0.00566390214907778
OTU533969	0.578733704410169	1.00612269093172	2.56522649330984e-07	0.278660535669208	1.08122749293111e-18	4.34533821139455e-06	0.998351084606317	1.78028326523855e-18
OTU183340	0.223207750000751	0.292687187141633	0.454847929514617	0.88393468000337	7.82679186298979e-27	0.999056945377882	0.998351084606317	1.7327432282817e-26
OTU175729	0.29867437395524	0.295287110185479	0.996060648385809	0.919472264311063	0.000642050737620674	0.999999461192889	0.998351084606317	0.0006982614053112
OTU2056702	0.890279499196943	0.857304634574422	0.926673448284686	0.641994558082633	9.06475665332499e-42	0.999999461192889	0.998351084606317	5.14436443574484e-41
OTU304973	0.247621487818734	0.213044939797492	0.651688789588645	0.402233302531365	8.98594691261835e-13	0.999999461192889	0.998351084606317	1.27815377204928e-12
OTU185186	0.680598724035424	0.524035295478843	0.215248006515934	0.925083374713691	5.85969874035855e-27	0.648644936077667	0.998351084606317	1.30241415342363e-26
OTU181871	0.594295987545734	0.886546465713849	5.3032007700145e-05	0.521927562430267	6.83976782747727e-10	0.000594030909230746	0.998351084606317	8.91242474489462e-10
OTU843808	0.402688313145637	0.424089811393238	0.95321313649095	0.885192172195552	8.50323587184862e-35	0.999999461192889	0.998351084606317	2.77160866027019e-34
OTU4372625	0.423625006261165	0.477618255570839	0.681839218210865	0.0280772219818835	1.88913620732785e-17	0.999999461192889	0.998351084606317	3.03456074682836e-17
OTU193446	1.21558127110776	1.29011440061717	0.637183881604493	0.982176129720629	3.49110380487432e-17	0.999999461192889	0.998351084606317	5.57579150549927e-17
OTU580629	0.831172283747644	0.75093775077398	0.520869349837043	0.711762841851278	4.44400767879938e-32	0.999999461192889	0.998351084606317	1.27722380074491e-31
OTU189403	1.67751206276723	1.43242672104978	0.070630803777789	0.391391836194516	9.5732310573038e-26	0.309263617130432	0.998351084606317	2.01940987208786e-25
OTU588429	0.333240122679776	0.418336684781289	0.454695132159673	0.774755497078565	2.47334814231195e-45	0.999056945377882	0.998351084606317	2.12558429136317e-44
OTU192711	0.512883643231922	0.489745156769579	0.896954455954586	0.697442314890515	3.21893722419559e-08	0.999999461192889	0.998351084606317	4.02997963790668e-08
OTU196831	0.319331999901589	0.244773343921996	0.264064653088701	0.158155215342637	8.81955279867725e-16	0.745515864023152	0.998351084606317	1.35443132265401e-15
OTU105440	0.709137828557464	0.846525878539509	0.228164264193676	0.47285068163136	2.51322993166256e-29	0.68023372631608	0.998351084606317	6.20262927946742e-29
OTU175559	0.521811594362242	0.603841296839928	0.462537337702688	0.555579842039742	5.8664305501374e-22	0.999999461192889	0.998351084606317	1.06992974796959e-21
OTU175550	1.38344380908423	1.32515350862101	0.762679095039474	0.473084302849265	1.19159209655679e-13	0.999999461192889	0.998351084606317	1.73689695430312e-13
OTU194097	0.455664090568797	0.425431581833935	0.932460089643592	0.733731408241953	1.67454421800331e-44	0.999999461192889	0.998351084606317	1.30918911589349e-43
OTU194095	0.674100996048214	0.683509417965027	0.993173886795881	0.294851793344488	1.26091776429162e-40	0.999999461192889	0.998351084606317	6.43701397478555e-40
OTU495017	0.0752322452208721	0.96731796013995	1.05510239219013e-27	0.47887810766512	0.000269349633017261	6.55335819149204e-26	0.998351084606317	0.000296099203257913
OTU4349261	0.615862828897364	0.381452364989149	0.0113246950800233	0.946990451137955	1.48463214420443e-37	0.0719375517015117	0.998351084606317	5.94917110114894e-37
OTU178183	0.654072247324401	0.456197370840939	0.00285435741339337	0.329463507220466	1.37905594787498e-06	0.0211335866766476	0.998351084606317	1.64896743286014e-06
OTU3090117	0.698643898553679	0.691121732750468	0.997143147074535	0.632199840041504	1.83732232768257e-64	0.999999461192889	0.998351084606317	2.56765795293639e-62
OTU692756	0.216976883742676	0.737946533835143	1.17922195389633e-10	0.607248256681531	2.60812387397876e-05	2.44142619343722e-09	0.998351084606317	2.98147493978349e-05
OTU1069592	0.67069357553796	0.174049051320075	2.3517058438534e-21	0.764383298978498	0.0169256823753338	9.06623149457967e-20	0.998351084606317	0.0175050073039993
OTU183662	1.2597773153878	1.245958977316	0.992260676777833	0.613700656191629	4.47586838464011e-55	0.999999461192889	0.998351084606317	1.56375651688364e-53
OTU369449	0.596871668474669	0.687610735691541	0.648620892762672	0.194866010804702	9.32390972369689e-36	0.999999461192889	0.998351084606317	3.2575409597166e-35
OTU195719	0.573945756388404	0.507444681275404	0.671841489169217	0.255185556031465	2.65784761253306e-25	0.999999461192889	0.998351084606317	5.50272894594808e-25
