MDS Axis	% variation explained	Origin adj p-value	Individual adj p-value
MDS1	41.4359131871359	3.41260174510038e-22	0.999999610572516
MDS2	9.74986362670263	4.85256781857313e-11	3.03447986308367e-17
MDS3	5.88259790112709	8.00741624072237e-11	0.0524521075995036
MDS4	4.74212841804686	0.00313278091855589	4.46997902447473e-05
MDS5	3.21855707715525	0.0603373743613513	2.01480019833091e-05
MDS6	2.98666655091043	0.00677071432717906	2.81846676133017e-06
MDS7	2.28349199251342	0.250503610639643	1.51745090972732e-08
MDS8	1.82985998785007	0.550982503065511	4.54255141038163e-10
