Taxa	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
Synergistaceae	0.399809717212446	0.396231045413419	0.0501713787930516	0.00174040805512248	0.998815044225214	0.00128073385896532	0.00738140101569285	0.883922154460532	7.47172315036483e-08	0.00502716400183234	0.999987044159195	0.00479089332427768	0.0225915606843933	0.99425665600923	6.86040034715316e-07
Clostridiales_Family_XVII._Incertae_Sedis	0.238357308880642	0.275297415874374	0.0501713787930516	0.0361730257596381	0.824532758985439	0.0467257463798768	0.0393602479664149	0.545981346960137	0.00178689306003516	0.0709412738198727	0.999987044159195	0.105655636426639	0.0928871744286416	0.994075937629942	0.00414887813939199
Pasteurellaceae	0.975996465024365	0.994611566601515	0.815568249269322	0.611977123122451	0.989577756382324	0.613562170764143	0.637670759220289	0.483074106876202	0.0285649579829857	0.630711116687424	0.999987044159195	0.692399768124899	0.744563545447968	0.994075937629942	0.0480843459380259
Cytophagaceae	0.711875531499364	0.587780001890808	0.390107808122779	0.00932227722130774	0.323287421276974	0.00987697338005866	0.263526152011809	0.687535371505998	0.000803881184254756	0.0221541176318137	0.999987044159195	0.0281006848277725	0.40024272711568	0.994075937629942	0.00193314284785072
Oceanospirillaceae	0.0250736485194695	0.184676251399803	0.0942206565458471	0.00149289631768868	0.00110958946334949	0.424304633747162	0.338971497335201	0.303698842961792	0.140168178495562	0.00450097098765842	0.0186780892997164	0.518171010710535	0.482198890575427	0.994075937629942	0.1913106220007
Clostridiaceae	1.4434185652278	1.42061182768153	0.206170117321206	1.22485147920491e-20	0.963062928819001	1.32116539930394e-14	2.85327317328665e-14	0.216178202133775	0.00273974948078488	2.47419998799392e-19	0.999987044159195	2.66875410659395e-13	5.64740173817055e-13	0.973024055298911	0.00614921550131718
Desulfobacteraceae	0.328872827234379	0.314393210447004	0.0667594681662236	0.0110920309127465	0.975789019579836	0.00809794880678227	0.0395460247567484	0.273049040421569	0.000121327403091001	0.0260533749345905	0.999987044159195	0.0237070385357974	0.0928871744286416	0.994075937629942	0.000371335385217913
Gallionellaceae	0.157858719722593	0.135888644029779	0	0.0551527217073267	0.90480647221908	0.042706096238522	0.173206943223397	0.646291945774147	0.000380882503728326	0.0994718730792856	0.999987044159195	0.0991566832204763	0.289155392819225	0.994075937629942	0.00099919825653405
Neisseriaceae	0.294948961509342	0.239570585023756	0.163408860667665	0.255424515684784	0.686448454735072	0.265619207375677	0.717405791482157	0.472718650082175	0.569143096251037	0.307117572430514	0.999987044159195	0.403352851167807	0.798750476728712	0.994075937629942	0.638705030237275
Chloroflexaceae	0.0360670137122806	0.047261132728146	0	0.386212232314457	0.886000280998853	0.455148616332112	0.369058366398715	0.406042724485513	0.00345771507044351	0.421702005013624	0.999987044159195	0.540823649994627	0.507141428656737	0.994075937629942	0.00735219414978514
Thermaceae	0.636318667999715	1.54124043857125	0.652453947511019	4.57974780300803e-16	2.98649993624167e-14	0.990132282115711	8.46999781423108e-09	0.177526885663018	0.264512687180161	5.13949475670901e-15	3.01636493560409e-12	0.995936959708842	8.55469779237339e-08	0.973024055298911	0.327800998836764
Alcanivoracaceae	0.0513024456141785	0.0787742270867922	0	0.213964849319772	0.640351784469789	0.377086523274852	0.185128762838374	0.162127566052135	0.999934804895376	0.268699391008064	0.999987044159195	0.482097960136204	0.306524672896324	0.973024055298911	0.999990270309477
Sporolactobacillaceae	0.0585754833405838	0.0878056137099275	0	0.226479271104508	0.676775636657019	0.374194808708415	0.197602839293249	0.713247801963045	0.00487671968070792	0.280667562963869	0.999987044159195	0.481448097828661	0.319326188297891	0.99425665600923	0.00995047854043435
Erythrobacteraceae	0.0317041604976271	0.0527110687288005	0	0.343138456739493	0.669370247503056	0.56220425686378	0.310636863894381	0.887460758710636	0.0213762138134531	0.389404316075154	0.999987044159195	0.641611637776743	0.450850730142704	0.99425665600923	0.0369059417975857
Methylocystaceae	0.0633788171477075	0.185979132364713	0.340766676040553	8.28736780422496e-05	0.0553033111454981	0.000148971708368917	0.114262796562392	0.827393686423316	0.433350972649333	0.000389313557314754	0.48570734136481	0.000683915570239118	0.209828044596393	0.99425665600923	0.49736872997253
Symbiobacteriaceae	0.258318758877651	0.280184181831156	0	0.00477635897247821	0.937784512703054	0.00475039997079807	0.00924342490235697	0.969914955421984	2.74110661067062e-05	0.0125301884732545	0.999987044159195	0.0149934499078314	0.0270604613083494	0.99425665600923	9.71409711149938e-05
Solibacteraceae	0.0833346493461246	0.0587323415640638	0	0.135190471095313	0.743521069172012	0.121964169598552	0.45672918315742	0.136836802711137	0.911300240449224	0.190968357771001	0.999987044159195	0.231286387480114	0.57997003279484	0.973024055298911	0.979163024312464
Enterococcaceae	1.40914063364435	1.29353692146639	0.101645072477406	8.73420269236855e-18	0.490358960484828	2.83106871279415e-14	1.09989795049614e-12	0.72200447078278	2.53577657188677e-08	1.1762059625723e-16	0.999987044159195	4.02181991413878e-13	1.58699561428729e-11	0.99425665600923	2.84570481956182e-07
Deferribacteraceae	0.138435817449517	0.0996628202374029	0	0.0286334928616296	0.617913878779664	0.023754242487157	0.230420756996118	0.530285761133665	0.0121839060389821	0.0596285109077236	0.999987044159195	0.0599794622800713	0.358038407024737	0.994075937629942	0.021974544820307
Unclassified	3.43300596370541	3.40768018462267	2.38364932837953	8.41932000157003e-39	0.839565822348263	1.66533453693773e-15	1.66533453693773e-15	0.561672515964247	0.00866748004368555	1.70070264031715e-36	0.999987044159195	4.76563233320348e-14	1.42034532283712e-13	0.994075937629942	0.0159166451711317
Thermodesulfobacteriaceae	0.189977399001811	0.136624686153274	0.0447182510934897	0.0477932022306285	0.511568626840392	0.0470742934574132	0.396435663654283	0.0381127056562175	0.845955536647388	0.0902264191643641	0.999987044159195	0.105655636426639	0.530331152703081	0.973024055298911	0.913812932635147
Sphingomonadaceae	0.410113582380493	0.341784011385942	0	9.75865573727617e-05	0.62129354910193	5.34855161520298e-05	0.00509190244811919	0.380342930293039	3.99736802459846e-07	0.000448011013393133	0.999987044159195	0.000300113173964167	0.0180449876231592	0.994075937629942	2.99062348506996e-06
Acetobacteraceae	0.347363337309605	0.297491137116833	0.165976949070335	0.105561983639245	0.746708085545231	0.0922277824498912	0.390333802733231	0.677902956231617	0.00860042390384364	0.157489560416945	0.999987044159195	0.184455564899782	0.525649521014084	0.994075937629942	0.0159166451711317
Ignavibacteriaceae	0.0449565691995582	0.019967027529597	0	0.349691655111932	0.64210099476378	0.406459390595851	0.876001316773832	0.375222352096401	0.107405333752455	0.39243174629228	0.999987044159195	0.509967682610944	0.94123545738465	0.994075937629942	0.149626740813764
Aeromonadaceae	0.47671814621573	0.57938940587568	0	3.21332670063042e-06	0.397213227658577	1.21649645551392e-05	4.7808769448876e-06	0.777876349648107	0.000192107784231015	1.85454855293527e-05	0.999987044159195	7.67913387543159e-05	3.11528110602353e-05	0.99425665600923	0.000553226174543661
Hyphomicrobiaceae	0.208394772360418	0.145324938935885	0.0501713787930516	0.0754387328775366	0.520055200518156	0.0785317161404476	0.499613252700963	0.758176594344114	4.96708520625784e-05	0.126988533677187	0.999987044159195	0.161871496534392	0.622974549664163	0.99425665600923	0.000170059527400692
Nakamurellaceae	0.0439201935922906	0.0290456033112251	0	0.346875353390197	0.818475579027725	0.335759638503199	0.700691670104434	0.540531656563368	0.161021802554931	0.391445929524133	0.999987044159195	0.457720323506012	0.790724677994948	0.994075937629942	0.212060828092065
Acholeplasmataceae	0.241250238020148	0.36878531075546	0.214423753355766	0.139485369508908	0.145915757282724	0.946628867671069	0.266107777942489	0.235732735387172	0.00643044750812133	0.195666976672219	0.736874574277758	0.970654981063735	0.401147545853603	0.973024055298911	0.0126110308686845
Caulobacteraceae	0.347434374320332	0.37066154490399	0	0.00110938609107012	0.949165699490406	0.00104900881441061	0.00293498646276047	0.979651733394101	3.15643868670117e-11	0.00365555134843667	0.999987044159195	0.00407499577905661	0.0120993319485227	0.99425665600923	1.27520122942727e-09
Leuconostocaceae	0.118963800493008	0.183479036366155	0.0854251348958115	0.411947392694331	0.486936842118654	0.883791095449252	0.460720358270924	0.595759512053223	0.0825974078951718	0.442624326192845	0.999987044159195	0.922666259344257	0.57997003279484	0.994075937629942	0.119176259963034
Porphyromonadaceae	3.2178169010675	2.99116278414635	1.06543617197111	1.95885197428696e-26	0.170087271204581	1.66533453693773e-15	2.54241072639161e-14	0.872665528250781	4.97431206981917e-08	6.59480164676611e-25	0.793257325962134	4.76563233320348e-14	5.64740173817055e-13	0.99425665600923	4.78481446715939e-07
Brucellaceae	0.130331558351542	0.166759555506455	0	0.0489467581377388	0.721810648248046	0.0765256834920311	0.0453579113165485	0.160419010148641	0.0339372333318343	0.0915485661465114	0.999987044159195	0.159362763560725	0.101810895668064	0.973024055298911	0.0552848478470204
Nitrospiraceae	0.065486413032568	0.127284542910306	0	0.0603528861225379	0.222353038006797	0.342858679490514	0.0533794996791381	0.881556981159337	0.000141449938305743	0.105097267213385	0.935735701611938	0.457720323506012	0.113501673001957	0.99425665600923	0.000426461008026269
Syntrophaceae	0.0913395644707177	0.0911581558289296	0	0.147929236088082	0.999987044159195	0.131677789960265	0.222861076271192	0.59043037063537	0.0876992805618162	0.206080728895121	0.999987044159195	0.244026730018107	0.351702635990475	0.994075937629942	0.125640104067283
Lachnospiraceae	3.23148036134529	3.09028597526418	1.01319544179994	2.55538559725636e-32	0.409793161234831	1.66533453693773e-15	2.1094237467878e-15	0.555911022027586	0.0358622293485871	1.72062630215262e-30	0.999987044159195	4.76563233320348e-14	1.42034532283712e-13	0.994075937629942	0.0579533626273168
Intrasporangiaceae	0.02440530176326	0	0	0.106097906352228	0.170850987567623	0.325349724000555	1	0.814926522345722	0.999982863409497	0.157489560416945	0.793257325962134	0.456393362834112	1	0.99425665600923	0.999990270309477
Heliobacteriaceae	0.25744252103366	0.289573597746986	0	0.00588586293704584	0.878054844706089	0.00672007457593171	0.00915457481891369	0.438529746019643	7.04273263770279e-05	0.0150499280162438	0.999987044159195	0.0199625744755619	0.0270604613083494	0.994075937629942	0.000229456773034833
Desulfomicrobiaceae	0.180062418313784	0.22581947010834	0.0501713787930516	0.0947036635718873	0.689914485187469	0.15609579154422	0.0826148952397142	0.234135505427065	1.99141762461151e-05	0.146031603370391	0.999987044159195	0.269498717025063	0.157704795882993	0.973024055298911	7.73589154176009e-05
Polyangiaceae	0.243847907196231	0.233488973160432	0.17249757202531	0.675943409573521	0.985641911870634	0.649866685090872	0.791911642026505	0.602740098862394	0.00034369215007389	0.693099333674372	0.999987044159195	0.729294835490867	0.860033073598677	0.994075937629942	0.000925677524199011
Actinomycetaceae	0.384155616337614	0.893370432819352	0	3.24545851327018e-09	1.44566735227336e-06	0.00538423688339418	9.56279644359626e-09	0.721032321106062	0.0245658975206496	2.6223304787223e-08	7.30062012898047e-05	0.0167325515453173	9.19849943622116e-08	0.99425665600923	0.0420534855861968
Desulfurobacteriaceae	0.0292343558011726	0.0410185160371917	0	0.378579370969244	0.829301606085041	0.485455872068368	0.350660138491074	0.0704435032866867	0.00498896960852424	0.415614309433627	0.999987044159195	0.570128407894246	0.488505848104807	0.973024055298911	0.010077718609219
Spiroplasmataceae	0.0758696954493111	0.0771036510458987	0	0.267303483379389	0.999407913796094	0.248689852454362	0.344334449311132	0.677756929446155	0.0801826380536215	0.319468629997504	0.999987044159195	0.389421319347141	0.485994220004273	0.994075937629942	0.116524409257781
Acidobacteriaceae	0.392680114910984	0.363108595092894	0	0.00057148702404824	0.925396168838327	0.000352275827861459	0.00570432379394048	0.811854116939502	1.20876499580323e-09	0.00213778479366193	0.999987044159195	0.00158132704951144	0.019204556772933	0.99425665600923	2.44170529152253e-08
Acidithiobacillaceae	0.0792921217987149	0.22733280094092	0.0501713787930516	0.000757521040340841	0.000939221591203965	0.833011290673272	0.00855616004364701	0.215470629274618	0.682402240416907	0.00268833279254879	0.0172475237657455	0.890308363576724	0.0257961840121895	0.973024055298911	0.757391497605578
Burkholderiaceae	0.82842296568414	0.870220873406858	0.182851668106557	5.14717196222054e-08	0.878092014741239	5.8420121740177e-08	6.4162196222739e-07	0.677976279882435	5.25528261385741e-07	3.50036555327599e-07	0.999987044159195	4.7203458366063e-07	4.80028282851603e-06	0.994075937629942	3.53855695999732e-06
Helicobacteraceae	0.236073303224262	0.365658347816368	0.107739018112531	0.0252939077580309	0.124601165144878	0.272549625275933	0.0228157556111978	0.172160191127229	0.0085733999572309	0.054190284203476	0.646354983215349	0.404816355189253	0.0606418767560782	0.973024055298911	0.0159166451711317
Methylobacteriaceae	0.234655940545183	0.23236981931234	0.0352537561027599	0.0319894749393552	0.999210829593166	0.0261314985547494	0.0699409231025675	0.682752923695561	0.000408516194639024	0.0646187393774975	0.999987044159195	0.0651674408402392	0.141280664667186	0.994075937629942	0.00104336381918378
Alteromonadaceae	4.83418607559685	4.79157957630238	5.06445521292319	5.69116425206643e-06	0.512533813611694	1.5231657192083e-05	1.04006235838172e-05	0.421631007382153	6.19343652102155e-10	3.10706805112816e-05	0.999987044159195	9.04939633176694e-05	6.56539363728462e-05	0.994075937629942	1.39008241916262e-08
Peptostreptococcaceae	1.6916429196783	1.73304261945758	0.144392035338899	2.53775908085309e-26	0.894999419646265	1.66533453693773e-15	7.21644966006352e-15	0.284148323928653	0.000254993773759227	7.32324763331892e-25	0.999987044159195	4.76563233320348e-14	3.64430707833208e-13	0.994075937629942	0.000715399198602276
Shewanellaceae	0.283619386957969	0.432063381526893	0.183920354914156	0.0558467250113701	0.123505138821441	0.546058807551764	0.066643121209255	0.194939544777981	3.33033381064383e-06	0.0998321986928917	0.646354983215349	0.626726585940093	0.1359788937805	0.973024055298911	1.69908146819326e-05
