Axis	% explained	Origin p-value	Time p-value	Individual p-value
MDS1	69.5698429358983	4.0164207792496e-71	0.624830321737408	0.228321377992792
MDS2	2.66298618764815	0.253782232748427	0.579271922895317	0.0968826230486676
MDS3	1.8826819181921	6.16437865430182e-09	0.062888358230796	0.000181708413724219
MDS4	1.35685273423856	0.843163981354235	0.569802499219386	0.0136822247687813
MDS5	1.13821075963226	0.0128634202203139	0.48850760484163	0.131978042653228
MDS6	1.0315713686519	0.402004698723428	0.45103310699241	0.463581249394258
MDS7	0.96112582715723	0.369963918428791	0.250410229086742	0.118919737575321
MDS8	0.914516882818372	0.218245591533134	0.173184234016919	0.999978800604834
