Gordonibacter	0.691996155200109	0.689	0.348267316417932	0.348	9.637143e-06	9.889572e-05	5.7822858e-05	0.000488661204705882
Veillonella	1.35297769261755	0.952	1.05535765143517	1.055	0.0142493	0.01271111	0.0427479	0.0485333290909091
Enterococcus	0.362873310494307	0.737	0.467850985796598	0.468	0.2775955	0.1009384	0.496128127659574	0.217405784615385
Anoxybacillus	1.30462586811355	0.689	2.88915064671521	2.889	3.752449e-35	3.041776e-28	3.15205716e-33	2.55509184e-26
Coxiella	0.395307730026021	0.887	0.436354841233688	0.436	0.7279791	0.6377812	0.810066815384615	0.850374933333333
Roseburia	3.17572233155797	0.507	3.03910137288633	3.039	0.03525367	0.02130613	0.09254088375	0.0662857377777778
Rhizobium	0.330762225937483	0.511	0.309800168690847	0.31	0.7425045	0.9548576	0.810066815384615	0.978013214457831
Paludibacter	2.15523984066554	1.11	2.06433489011482	2.064	0.5151708	0.467221	0.736639292307692	0.676664896551724
Ruminococcus	2.47064221212317	1.15	2.42290556911573	2.423	0.7401033	0.6285882	0.810066815384615	0.850374933333333
Olsenella	2.23911693628964	1.097	2.16125313516305	2.161	0.5592296	0.356695	0.736639292307692	0.571784988679245
Faecalibacterium	3.55922371895093	0.714	3.62089694722897	3.621	0.5250126	0.05839488	0.736639292307692	0.144269703529412
Acidaminococcus	2.96214892130582	0.927	2.6725195562763	2.673	0.01240472	0.000350313	0.0416798592	0.00154875221052632
Clostridium	2.78490803253924	0.517	3.01676206832587	3.017	0.0005206864	0.0006489921	0.00230198197894737	0.00272576682
Eggerthella	1.5176708478884	0.804	1.61113894710764	1.611	0.346789	0.1190751	0.574981317647059	0.2381502
Listeria	0.188522850114075	0.369	0.226194473856817	0.226	0.3936165	0.04853646	0.623845018867925	0.123547352727273
Lactococcus	1.0362243916395	0.869	0.723863719995763	0.724	0.003237918	0.002901194	0.0135992556	0.011604776
Desulfovibrio	1.26105897296379	0.989	1.03943202770662	1.039	0.07924755	0.08347347	0.195788064705882	0.19477143
Rothia	0.424211677318361	0.616	0.239460016754858	0.239	0.007802363	0.02272794	0.0298413474545455	0.0670452662068965
Candidatus_Endolissoclinum	0.172279641273422	0.312	0.175908455825421	0.176	0.9260438	0.7042352	0.937200954216867	0.883565032835821
Halothiobacillus	0.735388397323887	0.669	0.687544321076835	0.688	0.5700185	0.6724268	0.736639292307692	0.881627169230769
Methylocella	0.58815204261809	0.494	0.507358031725874	0.507	0.2136539	0.176375	0.417370409302326	0.329233333333333
Prevotella	2.60451914262238	1.151	3.11124556734459	3.111	0.0002518199	0.0002802087	0.00117515953333333	0.0013076406
Faecalitalea	1.27923076185888	0.973	1.39733196409849	1.397	0.3441783	0.269766	0.574981317647059	0.462456
Flavobacterium	0.328522149447363	0.596	0.358984095140326	0.359	0.7024436	0.9251606	0.810066815384615	0.97478493
Bacillus	1.45576580683968	0.765	1.67955935720811	1.68	0.02890614	0.04325252	0.0783263148387097	0.113537865
Blautia	4.01412991599077	0.259	4.00224710578085	4.002	0.7433069	0.8552356	0.810066815384615	0.967529472
Beutenbergia	0.185907273868325	0.283	0.168316726780917	0.168	0.6256075	0.579868	0.784343731343284	0.798506754098361
Bacteroides	4.48489009188782	0.29	4.45964704558932	4.46	0.5159281	0.7047483	0.736639292307692	0.883565032835821
Megasphaera	0.406551302556416	0.807	0.582594473508075	0.583	0.1192125	0.08314069	0.270644594594595	0.19477143
Adlercreutzia	1.69640794547529	1.022	1.13768511077917	1.138	2.338888e-06	2.261486e-07	1.51128147692308e-05	1.5830402e-06
Geobacillus	1.83752816126576	0.738	3.18502943362384	3.185	1.640033e-29	1.229551e-23	4.5920924e-28	3.4427428e-22
Campylobacter	0.311274109888708	0.478	1.46381509702471	1.464	3.729497e-19	1.715935e-16	5.2212958e-18	2.059122e-15
Acholeplasma	0.767664844622881	1.02	0.697623873003849	0.698	0.562551	0.7565408	0.736639292307692	0.924412452173913
Syntrophomonas	0.385091637448548	0.673	0.375273247750117	0.375	0.907463	0.9067355	0.929596243902439	0.97478493
Streptococcus	2.75610654217732	0.762	2.81734513207968	2.817	0.5315445	0.5005445	0.736639292307692	0.7007623
Unclassified	4.59617737069589	0.16	4.54276791532962	4.543	0.0132941	0.01843416	0.0427479	0.0619387776
Slackia	0.593847207320611	0.913	0.515001163271538	0.515	0.4602949	0.9127197	0.702995847272727	0.97478493
Blattabacterium	0.545484295589389	0.721	0.487416861545628	0.487	0.4924604	0.8186294	0.736639292307692	0.956842483333333
Fusobacterium	0.171852519676393	0.361	0.730237519574572	0.73	2.585402e-09	2.304537e-08	1.97430698181818e-08	1.75982825454545e-07
Ethanoligenens	2.40484164707612	0.657	2.49136204739913	2.491	0.2763464	0.3766151	0.496128127659574	0.5817444
Corynebacterium	0.319539876571151	0.537	1.55425142726525	1.554	7.346667e-24	2.163117e-21	1.54280007e-22	3.63403656e-20
Marinitoga	0.347273971709828	0.562	0.371380874114031	0.371	0.7397152	0.4867213	0.810066815384615	0.692959138983051
Haliscomenobacter	0.379766681369798	0.641	0.350522179741846	0.351	0.7082389	0.9663702	0.810066815384615	0.978013214457831
Lactobacillus	1.29794179828436	0.809	1.24923757295706	1.249	0.6414571	0.6822115	0.792388182352941	0.881627169230769
Thermus	0.202888034027639	0.391	1.57187548341588	1.572	4.392786e-31	1.718429e-27	1.84497012e-29	7.2174018e-26
Bifidobacterium	0.418041774516201	0.585	0.247727806935177	0.248	0.01098546	0.02690522	0.03844911	0.075334616
