Axis	% explained	Origin p-value	Time p-value	Individual p-value
MDS1	38.9149064423804	5.41479775591253e-22	3.89437870661508e-14	0.085306299378125
MDS2	21.7459169469392	0.000128283472643317	0.00239790683873839	0.000274658091660829
MDS3	18.5881981018931	0.497944195040581	0.403959800235799	6.28448860099973e-05
MDS4	10.4780764039933	0.294892536017603	0.268947447174703	0.0287684158113314
MDS5	7.13514561132816	0.628136270044091	0.49571219971062	7.0647768623786e-05
MDS6	1.42235405376813	0.596124445802118	0.47237791561046	0.999964381147922
MDS7	1.35153717119389	0.595364471174376	0.471831323141121	0.802842214652507
MDS8	0.363865268503836	0.693391616427613	0.545562853154008	0.999963295863668
