MDS Axis	% variation explained	Origin adj p-value	Individual adj p-value
MDS1	36.3561493704002	2.26653912054273e-27	0.999998767639105
MDS2	8.74167609472726	6.89137743055492e-21	0.00255851140820206
MDS3	5.10776879448151	0.000394639892841546	1.61370430345386e-05
MDS4	4.14182146074629	0.069797973428056	1.38962590165585e-07
MDS5	3.86535289518319	0.0136805949087996	1.72771720679254e-06
MDS6	2.58163247193806	0.069797973428056	6.11599796782744e-09
MDS7	2.50348948304559	0.108516057137077	5.18725044504817e-10
MDS8	2.12765828932336	0.108516057137077	2.21621416474636e-08
