Axis	% explained	Origin p-value	Time p-value	Individual p-value
MDS1	73.8973496724658	2.66557310095885e-68	0.668961046329093	0.155514295502987
MDS2	4.49337555410563	0.576015714086767	0.112647695691604	0.999971420438757
MDS3	2.99496541387061	0.134505322801421	0.852613923843249	0.999983933685323
MDS4	2.26868850713669	0.511906414967407	0.689965586257499	0.933989934980331
MDS5	1.84994111611549	0.444636384556856	0.128861921240257	0.0580745629891119
MDS6	1.80443098926226	0.210153693150412	0.0854965660646877	0.999973187619597
MDS7	1.37286582257879	0.292559461763045	0.396474980910301	0.241623709088268
MDS8	1.21467581591983	0.916669455343604	0.631852824855062	0.759892073556305
