Taxa	stoolMeans	stoolSD	swabMeans	swabSD	Origin p-value	Time p-value	Individual p-value	Origin (adj p-value)	Time (adj p-value)	Individual (adj p-value)
OTU1076557	2.017	0.968	1.518	0.966	3.37917777894641e-07	0.413855723186978	1.63377969875652e-21	5.55576581891484e-06	0.998351084606317	2.94132963479838e-21
OTU179623	0.591	0.839	0.531	0.829	0.73453231170276	0.65291214245612	2.06406306626059e-31	0.999999461192889	0.998351084606317	5.71193690118648e-31
OTU4338624	0.364	0.858	0.505	1.008	0.26304242784008	0.654608623389276	4.96401521724305e-30	0.74484287590604	0.998351084606317	1.26418428539356e-29
OTU495394	0.117	0.315	0.76	1.042	3.86417574641032e-16	0.96654608882074	1.75705060817357e-06	1.00468569406668e-14	0.998351084606317	2.08312044532137e-06
OTU289875	0.187	0.3	0.212	0.303	0.659240517345049	0.684394663408742	0.00068188092004916	0.999999461192889	0.998351084606317	0.000740857986992187
OTU147195	0.389	0.652	0.375	0.635	0.971202361416014	0.126085836286233	2.10332922441672e-22	0.999999461192889	0.998351084606317	3.91920345482982e-22
OTU363844	1.122	0.803	0.778	0.653	3.67137157191224e-06	0.458765448798886	1.17381748769827e-11	4.94529327397335e-05	0.998351084606317	1.6241682564934e-11
OTU175741	0.434	0.674	0.465	0.759	0.897101719035404	0.665251280440797	2.16739465998834e-39	0.999999461192889	0.998351084606317	1.03112648079445e-38
OTU178712	0.485	0.781	0.421	0.724	0.649697213836727	0.666863395214547	3.64899684366899e-21	0.999999461192889	0.998351084606317	6.51689851632897e-21
OTU849723	0.52	0.68	0.653	0.856	0.177856890072499	0.753158167059862	9.84084599279817e-17	0.583120243698104	0.998351084606317	1.54958673520399e-16
OTU298942	0.219	0.374	0.167	0.311	0.245629764800234	0.102539718093281	0.0108303055555716	0.720796837267141	0.998351084606317	0.011274005224515
OTU183145	0.537	0.818	0.466	0.759	0.618136934620141	0.685402632043014	7.09331040234202e-28	0.999999461192889	0.998351084606317	1.62174254188515e-27
OTU197890	0.306	0.496	0.205	0.364	0.0433952170554948	0.836087851964304	0.0016046871494524	0.217559877435171	0.998351084606317	0.00171187045141964
OTU304757	0.38	0.738	0.329	0.756	0.755961025692228	0.885059971427191	2.54702399747218e-31	0.999999461192889	0.998351084606317	7.03104402265159e-31
OTU4388820	0.383	0.726	0.797	1.002	3.18405928324812e-06	0.324847630315179	9.74438601173428e-14	4.39478799835974e-05	0.998351084606317	1.42408151125738e-13
OTU367176	0.918	0.79	0.74	0.76	0.0454999867095698	0.808048312451273	4.21932531400924e-20	0.225084005049996	0.998351084606317	7.27963842756533e-20
OTU2714942	0.717	0.841	0.687	0.778	0.922979729308307	0.798589690759895	3.98204683757798e-16	0.999999461192889	0.998351084606317	6.14059084746508e-16
OTU549635	0.346	0.739	0.292	0.592	0.679339140425115	0.517256070960848	4.56588221877699e-22	0.999999461192889	0.998351084606317	8.36828905015193e-22
OTU175535	0.242	0.409	0.244	0.379	0.997813969180174	0.900275049132786	4.70616487617265e-12	0.999999461192889	0.998351084606317	6.60991498939827e-12
OTU175241	1.639	0.888	1.862	0.818	0.0184462405979335	0.347980972145836	3.09026840923771e-18	0.105758446094819	0.998351084606317	5.05105275077158e-18
OTU179297	0.428	0.731	0.445	0.666	0.967768224000491	0.342158854494167	4.42123877694594e-38	0.999999461192889	0.998351084606317	1.89384864085271e-37
OTU364736	0.883	0.955	0.98	0.972	0.55369412478297	0.597559243922796	1.68205571249309e-37	0.999999461192889	0.998351084606317	6.69230706963442e-37
OTU196787	0.175	0.336	0.164	0.321	0.93365447329955	0.583978708904718	3.09377331847533e-05	0.999999461192889	0.998351084606317	3.5222388697102e-05
OTU316201	1.374	0.554	1.344	0.591	0.849991226500885	0.972074932198964	6.06382053705252e-10	0.999999461192889	0.998351084606317	7.93835053913901e-10
OTU183603	1.073	1.125	1.282	1.328	0.181196345670076	0.374399026550495	3.1198999808408e-25	0.590604998423164	0.998351084606317	6.43551324461256e-25
OTU149909	0.38	0.765	0.393	0.757	0.983744375994549	0.612985767095626	3.22681941884969e-48	0.999999461192889	0.998351084606317	4.07531138787218e-47
OTU209760	0.243	0.472	0.341	0.552	0.120243973317762	0.987386496721558	7.37941432401452e-29	0.449607900231632	0.998351084606317	1.78189745448126e-28
OTU505626	0.029	0.298	0.691	0.851	5.19271611399755e-23	0.29701581856885	0.2852780852404	2.23286792901895e-21	0.998351084606317	0.287075516920583
OTU318079	0.159	0.32	0.21	0.44	0.357355995116035	0.234331697656963	7.01983450013523e-20	0.880008816166801	0.998351084606317	1.19454717977948e-19
OTU185730	0.915	1.262	0.974	1.197	0.873226069175565	0.887485311306677	3.83133603977423e-56	0.999999461192889	0.998351084606317	1.52979774730985e-54
OTU809643	0.398	0.604	0.459	0.648	0.564307151780923	0.529144020241764	7.29976957957746e-05	0.999999461192889	0.998351084606317	8.19391806221647e-05
OTU1077373	0.105	0.3	1.235	1.138	1.95460022979205e-34	0.256501672014995	0.0110785525729191	1.68095619762116e-32	0.998351084606317	0.0115216946758359
OTU1139897	0.541	0.823	0.718	1.006	0.113236048022567	0.83828225672167	4.81103443566534e-38	0.430605107786495	0.998351084606317	2.05295286224193e-37
OTU176230	1.332	1.281	1.417	1.24	0.766343611746998	0.627401250986759	8.18726851527149e-48	0.999999461192889	0.998351084606317	9.53475645840992e-47
OTU986574	0.042	0.163	0.577	0.87	8.9978261824958e-17	0.40490240449731	0.000140788635008954	2.64725517685008e-15	0.998351084606317	0.000156618600935334
OTU174588	1.155	1.092	1.22	1.119	0.81084361590513	0.47322334386812	1.75931712096828e-37	0.999999461192889	0.998351084606317	6.9748813519239e-37
OTU197649	0.794	1.093	0.754	0.95	0.912908309678136	0.163964695296943	2.55782526331514e-32	0.999999461192889	0.998351084606317	7.44700167808939e-32
OTU175184	0.136	0.276	0.166	0.306	0.529802695186368	0.993828753349112	0.000164790685911895	0.999999461192889	0.998351084606317	0.000182773796477677
OTU175180	2.033	0.837	2.094	0.844	0.73172813764203	0.861470805762004	8.22607685198688e-19	0.999999461192889	0.998351084606317	1.36046655629014e-18
OTU179601	0.895	0.983	0.975	1.052	0.694200173832649	0.614231408386077	1.37511756241651e-36	0.999999461192889	0.998351084606317	5.0738661213916e-36
OTU312586	1.977	1.12	1.788	1.069	0.173451538052869	0.840485238956182	2.96506580253307e-19	0.573707055092923	0.998351084606317	4.94030337888521e-19
OTU183385	0.252	0.414	0.224	0.357	0.723322964685971	0.711498535396307	0.000604845981556753	0.999999461192889	0.998351084606317	0.000659724690127269
OTU145572	0.318	0.661	0.324	0.648	0.995768315199025	0.975271314284821	5.58897985287925e-29	0.999999461192889	0.998351084606317	1.35248473496082e-28
OTU4435784	0.611	0.753	0.478	0.63	0.116539163845465	0.390514718754426	1.12484990528933e-26	0.440171571551452	0.998351084606317	2.46584743943819e-26
OTU183162	0.22	0.512	0.247	0.493	0.843185156779047	0.889902224247239	2.35879860828862e-24	0.999999461192889	0.998351084606317	4.73453652435669e-24
OTU181833	0.242	0.452	0.322	0.479	0.173959473771468	0.754290640978085	3.89974910241489e-17	0.573707055092923	0.998351084606317	6.20187695092439e-17
OTU177466	1.001	1.096	0.975	1.064	0.967019916428012	0.760801611710768	6.82095251448121e-50	0.999999461192889	0.998351084606317	1.12144483988088e-48
OTU367889	0.498	0.83	0.523	0.825	0.947697963397342	0.417641746933351	1.02309913171053e-33	0.999999461192889	0.998351084606317	3.19504142249266e-33
OTU368698	0.374	0.56	0.404	0.582	0.846183182326421	0.595193026389272	1.03226660787458e-15	0.999999461192889	0.998351084606317	1.58309199945649e-15
OTU177602	0.693	0.792	0.794	0.812	0.395641384018172	0.571475206555672	3.20329037825492e-23	0.927310413694583	0.998351084606317	6.16399077949915e-23
OTU583974	0.243	0.481	0.453	0.682	0.000682366807351512	0.39490810147453	5.00986772899603e-14	0.00598249102089592	0.998351084606317	7.3892244340601e-14
OTU4301298	0.815	1.214	0.815	1.133	0.999998904126814	0.602720064271057	7.1038340669014e-55	0.999999461192889	0.998351084606317	2.20613513522104e-53
OTU149109	0.337	0.485	0.211	0.396	0.00914034039913063	0.306088355740666	9.24694294531439e-09	0.0594122125943491	0.998351084606317	1.18014637133122e-08
OTU198696	0.271	0.352	0.227	0.332	0.367776409644194	0.883486688023805	5.28587584953008e-08	0.897759882057224	0.998351084606317	6.57353637349792e-08
OTU192462	1.051	1.048	1.082	1.053	0.947880684638795	0.444509636595488	3.1338425835572e-40	0.999999461192889	0.998351084606317	1.57113722350536e-39
OTU931528	0.128	0.318	0.901	1.155	1.13786605516437e-18	0.456558329889335	4.75898915508476e-05	3.63466928478218e-17	0.998351084606317	5.37972687096538e-05
OTU752354	0.371	0.642	0.444	0.766	0.52829563654547	0.241948816461742	1.63203663423958e-36	0.999999461192889	0.998351084606317	5.94337771035782e-36
OTU172233	0.406	0.507	0.327	0.44	0.191886135656778	0.844452838229297	5.23698738417665e-10	0.60601327588779	0.998351084606317	6.87200926702992e-10
OTU186652	0.998	0.919	1.094	1.005	0.557484223244044	0.204649724679088	8.30116507549149e-32	0.999999461192889	0.998351084606317	2.35550826253794e-31
OTU198439	0.407	0.592	0.521	0.705	0.161352702634597	0.705703492260206	8.04856276588925e-29	0.544991907992385	0.998351084606317	1.93511681123961e-28
OTU2029459	0.43	0.672	0.436	0.718	0.995969033490516	0.489874434559553	1.35791984172408e-36	0.999999461192889	0.998351084606317	5.02700126836929e-36
OTU179812	0.538	0.804	0.534	0.815	0.998444646883309	0.418131134777555	5.88087970018695e-34	0.999999461192889	0.998351084606317	1.85729477536978e-33
OTU174170	0.395	0.739	0.384	0.688	0.985998088876481	0.453465939819275	1.34441594684464e-33	0.999999461192889	0.998351084606317	4.17515841270085e-33
OTU4381553	1.586	1.249	1.566	1.304	0.985694448963426	0.965061150574253	1.50872196501285e-36	0.999999461192889	0.998351084606317	5.51225868262864e-36
OTU177859	1.895	0.865	1.886	0.815	0.992930012692151	0.515436458981519	6.17367036002174e-22	0.999999461192889	0.998351084606317	1.12413085708539e-21
OTU1021043	0.246	0.403	0.167	0.34	0.0687018410471392	0.843846744247722	0.00100344399586204	0.306662433391832	0.998351084606317	0.00108391341775242
OTU370046	0.29	0.493	0.364	0.622	0.356880009598751	0.661430725152558	2.49940370300715e-24	0.880008816166801	0.998351084606317	4.9988074060143e-24
OTU196211	0.185	0.329	0.256	0.393	0.10748350222227	0.345743007338598	3.01339101505228e-05	0.414726794122817	0.998351084606317	3.4377256681923e-05
OTU185286	0.482	0.884	0.482	0.89	0.999978420471988	0.218353843174471	8.06785377621334e-51	0.999999461192889	0.998351084606317	1.55514836582871e-49
OTU527041	0.309	0.39	0.408	0.413	0.0279916716590038	0.784326862854096	0.000268411529707052	0.147616457145124	0.998351084606317	0.00029535835650835
OTU4345850	0.659	1.105	0.619	1.016	0.917740357210351	0.972427008619544	2.0152138051554e-38	0.999999461192889	0.998351084606317	8.90517404807799e-38
OTU192698	0.606	0.962	0.513	0.894	0.550511710463508	0.818330853828239	7.95537318989445e-40	0.999999461192889	0.998351084606317	3.850262868529e-39
OTU183973	0.914	1.028	0.89	1.007	0.969466273800437	0.51109028595139	9.48340542622437e-43	0.999999461192889	0.998351084606317	6.23673368618755e-42
OTU192696	0.955	0.786	1.065	0.826	0.328577870324338	0.362159281697049	9.21963331076512e-14	0.846428707425368	0.998351084606317	1.3509239897032e-13
OTU185759	0.169	0.315	0.138	0.276	0.510803438906265	0.816702494758645	6.20026722073813e-08	0.999999461192889	0.998351084606317	7.68503187670203e-08
OTU42372	1.053	1.119	1.119	1.081	0.806157178355825	0.597670952797306	5.73755219088116e-25	0.999999461192889	0.998351084606317	1.16628788171003e-24
OTU4362300	0.501	0.777	0.417	0.717	0.475844219228397	0.622489503214117	2.34178414652057e-41	0.999999461192889	0.998351084606317	1.26478969845894e-40
OTU741701	0.307	0.482	1.063	1.258	7.75585834737901e-15	0.527481684145339	2.28990802762523e-05	1.73420992647395e-13	0.998351084606317	2.62038605412999e-05
OTU197208	0.269	0.405	0.236	0.363	0.639941090431936	0.824931641853158	6.25339231270965e-10	0.999999461192889	0.998351084606317	8.16739790374928e-10
