MDS Axis	% variation explained	Origin adj p-value	Individual adj p-value
MDS1	30.2140175552626	7.5172775559694e-23	0.99876692765033
MDS2	16.8165605326455	0.00718224531467023	0.000280148464205061
MDS3	14.534181926658	0.534998994737134	0.000280148464205061
MDS4	9.87640481717922	0.492662930683325	0.00062563290431976
MDS5	8.14995880262781	0.806151211173563	0.00062563290431976
MDS6	5.33445009803463	0.492662930683325	0.000470772593275056
MDS7	3.9631272295851	0.99155155361292	0.00062563290431976
MDS8	3.33652673961088	0.806151211173563	8.44728882221505e-10
