MDS Axis	% variation explained	Origin adj p-value	Individual adj p-value
MDS1	38.7069632377597	8.1869973279799e-24	0.999999777559
MDS2	9.10436684281775	1.3799874302911e-12	6.22644287150409e-12
MDS3	5.53835534101822	2.9131615172439e-06	0.0122944256839511
MDS4	3.91130468527332	2.9131615172439e-06	0.00117304277088279
MDS5	3.02251846774937	0.157475474254673	5.30561682183058e-11
MDS6	2.82376660970062	0.0027499213611464	5.25009861299575e-06
MDS7	2.27516860314502	0.167740234880443	1.6729224530936e-05
MDS8	1.82866975402022	0.156757778460658	6.62396151775929e-06
